source,target
Republicans,Madrid
Khmelnytskyi Raion,Khmel'nyts'kyi
Viscay,Bilbao
Owamboland,Ondangwa
Thomond,Ennis
Mscislaw Voivodeship,Mscislaw
"Roanoke County, Virginia","Roanoke<OR>Roanoke, Virginia"
Las Tunas,Victoria de Las Tunas
Severoiztochen Planning Region,Varna
Northern Samar,Catarman
Le Lamentin 3Rd Canton Est,Lamentin
Tom Green County,"San Angelo<OR>San Angelo, TX"
Gmina Zgierz,Zgierz
Masindi District,Masindi
Tartar,Tərtər
Chimborazo,Riobamba
Texas,"Austin, TX<OR>Austin"
Daniels County,Scobey
Odessa Oblast,Odessa
Podgorica Capital City,Podgorica
Volsky District,Volsk
La Libertad,"Trujillo<OR>Trujillo, Peru"
East Kalimantan,Samarinda
"Hoke County, North Carolina",Raeford
Canton Of Toulouges,Toulouges
Kamarupa Kingdom,Guwahati
"Washington County, Mississippi","Greenville, MS<OR>Greenville"
Province Of Matera,Matera
"Benson County, North Dakota",Minnewaukan
Plavsky District,Plavsk
La Paz County,"Parker<OR>Parker, Arizona"
Chandela,Khajuraho
Central Java,Kewu Plain<OR>Semarang
Compostela Valley,Nabunturan
"Hale County, Texas","Plainview<OR>Plainview, TX"
Blue Nile State,Ad Damazin<OR>Ad-Damazin
Deseado Department,Puerto Deseado
CH,Bern
Iraqi Kurdish,Arbil
Oriya,Bhubaneswar
Venice,"Venezia<OR>Venedig<OR>Veneziano<OR>sestiere<OR>Venice<OR>Venice, Italy<OR>sestieri"
Pocahontas County,"Marlinton<OR>Marlinton, West Virginia"
Achaemenid Era,Persepolis<OR>Babylon
Duchy Of Teschen,Cieszyn
Shire Of Campaspe,Echuca
Urals Federal District,Yekaterinburg
Liuboml Raion,Liuboml
Kabardino-Balkar Autonomous Soviet Socialist Republic,Nalchik
Magdalena Department,Santa Marta
Maradi,"Maradi<OR>Maradi, Niger"
El Bayadh Province,El Bayadh
Nuneaton And Bedworth,Nuneaton
Arrondissement Of Mont-De-Marsan,Mont-de-Marsan
Harku Parish,Tabasalu
Gmina Daleszyce,Daleszyce
Barahona,"Barahona, Dominican Republic<OR>Barahona<OR>Santa Cruz de Barahona"
Union County,"Elizabeth<OR>Elizabeth, New Jersey"
Arrondissement Of Lorient,Lorient
"Potter County, Texas","Amarillo, TX<OR>Amarillo"
Niederbayern,Landshut
Pallavas,Kanchipuram<OR>Kanchi
"Leninsky District, Moscow Oblast",Vidnoye
Arua District,Arua<OR>Arua Municipality
Nuevo León,Monterrey
Morona-Santiago Province,Macas
"St. Francis County, Arkansas",Forrest City
Tarashcha Raion,Tarashcha
Mordovian Republic,Saransk
Schellenberg,Vaduz
"Pulaski County, Virginia","Pulaski, Virginia<OR>Pulaski"
Corozal Bay,Corozal Town
Chatham County,"Pittsboro<OR>Pittsboro, North Carolina"
Morrow County,"Mount Gilead, Ohio<OR>Mount Gilead"
Dudley,Dudley town centre<OR>Dudley Town Centre
Bezhanitsky District,Bezhanitsy
Surrey,Stoughton<OR>Guildford<OR>Slyfield<OR>Bellfields
"Barnwell County, South Carolina",Barnwell
"Cook County, Illinois","Chicago<OR>Chicago, Illinois"
Mopani District Municipality,Giyani
Imathia,Veroia<OR>Veria
Madeira,Funchal
Vaucluse,Avignon
Hubei,Wuhan
Satsuma Domain,Kagoshima
Juba,Kismayo
Agrigento,Girgenti
Bern,"Berne<OR>Berne, Switzerland"
Novgorod Governorate,Novgorod
Gegharkunik Province,Gavar
"Union County, Georgia","Blairsville, Georgia<OR>Blairsville"
"Valdés, Asturias",Luarca
Florentine Republic,Florence
St Helens & District,"St Helens<OR>St Helens, Merseyside"
"Maverick County, Texas",Eagle Pass
Emthanjeni Local Municipality,De Aar
"Southern Nations, Nationalities, And Peoples' Region",Awasa
Raigad District,Alibag<OR>Alibaug
Andalusian,"Seville, Spain<OR>Sevilla<OR>Seville<OR>Sevilla, Spain"
Jubbaland,Kismayo
Santa Barbara County,"Santa Barbara, CA<OR>Santa Barbara<OR>Santa Barbara, California"
Province Of Medio Campidano,Villacidro<OR>Sanluri
Canton Of Marseille-Les Grands-Carmes,Marseille
Kizlyarsky District,Kizlyar
Rosselló,Perpignan
Ghaznavid Empire,Ghazna<OR>Ghazni
Phocis,Amfissa<OR>Amphissa
Papacy,Rome
Teschen,Cieszyn
Kémo,Sibut
Canton Of Montauban-1,Montauban
Maysan,Amarah
Canton Of Feurs,Feurs
"Rivers State, Nigeria",Port Harcourt
Surigao Del Norte,Surigao City<OR>Surigao
Ottoman Turkey,Constantinople<OR>Istanbul
Lodi Dynasty,Delhi
East New Britain Province,Kokopo
Francisco Morazán Department,Tegucigalpa
Oliver County,"Center<OR>Center, North Dakota"
Ottoman Empire,Constantinople<OR>Istanbul<OR>Istambul
Ufimsky District,Ufa
French State,Vichy<OR>Paris
Baker County,"Baker City, Oregon<OR>Baker City"
Ouest Department,Port-au-Prince
Dundgovi Aimag,Saintsagaan
Seljuks,Konya
Midlothian,Eskbank<OR>Dalkeith
Atkarsky District,Atkarsk
Gauteng,Johannesburg
Kuybyshev,"Samara<OR>Samara, Russia"
Habersham County,Clarkesville
Uttaranchal,Dehradun
Pallava Empire,Kanchipuram
Pamlico County,Bayboro
West Papua,Jayapura<OR>Abepura
Futaleufú Department,Esquel
Syrian Coast,Damascus
"Scott County, Illinois","Winchester<OR>Winchester, Illinois"
"La Salle County, Texas",Cotulla
Ramanagaram District,Ramanagaram
Bam Province,Kongoussi
Murray Shire,Mathoura
Svalbard,Longyear City<OR>Longyearbyen
Venetian Republic,Venezia
Duchy Of Siewierz,Siewierz
American Colonies,London
Fulton,"Atlanta<OR>Atlanta, Georgia"
Kandahar Province,Kandahar
Otjozondjupa,Otjiwarongo
Qom,Ghom
Taos County,"Taos, New Mexico<OR>Taos, NM<OR>Taos"
Borzna Raion,Borzna
Central Bosnia Canton,Travnik
"Monroe County, Iowa",Albia
Solomon Islanders,Honiara
Soacha Province,Soacha
Province Of Reggio Calabria,Reggio Calabria<OR>Reggio
Vogtland,Weida<OR>Plauen
Jbeil District,Jbail<OR>Jbeil<OR>Byblos
Kiev Viceroyalty,Kiev
Congo Brazzaville,Brazzaville
Canary Island,Santa Cruz de Tenerife
Ghazvin,Qazvin
Arrondissement Of Fontainebleau,Fontainebleau
Grand Gedeh County,Zwedru
Petrodvortsovy District,Petergof<OR>Peterhof<OR>Petrodvorets
Luang Namtha Province,Luang Namtha
Karachi,Gulshan town<OR>Gulshan Town
Rayagada District,Rayagada
Moçambique,Maputo
Penovsky District,Peno
Loyalty Islands,Lifou
Starokostiantyniv Raion,Starokostiantyniv
Abyssinia,Gondar
East Flanders,Ghent
Yemanzhelinsky District,Yemanzhelinsk
Bullitt County,Shepherdsville
Garrotxa,Olot
Byzantine Emperor,Constantinople
General Viamonte Partido,Los Toldos
Burundi,Usumbura<OR>Bujumbura<OR>Gitega
British Mandatory,Jerusalem
Zaragoza (Province),Zaragoza
Beryslav Raion,Beryslav
Eastern Visayas,Tacloban<OR>Tacloban City
Alpes-De-Haute-Provence,Digne<OR>Digne-les-Bains
Stjärnsund,Hedemora
Masvingo Province,Fort Victoria<OR>Masvingo
Abyssinian,Gondar
Kailahun District,Kailahun
Euskadi,Vitoria<OR>Vitoria-Gasteiz
"Hancock County, Illinois","Carthage<OR>Carthage, Illinois"
Venice Republic,Venice
"Pasco County, Florida",Dade City
Whatcom County,"Bellingham, WA<OR>Bellingham<OR>City Of Bellingham"
Somali Region,Jijiga<OR>Jigjiga
Zaanstad,Zaandam
Turkmen Ssr,Ashgabad
Central Uganda,Kampala
Fianarantsoa Province,Fianarantsoa
Port Stephens,Raymond Terrace
Guangdong,Guangzhou<OR>Canton<OR>Kwangchow<OR>guangzhou<OR>Canton (Guangzhou)
Istria,Pazin
Tangipahoa Parish,Amite City
Lulua District,Luluabourg<OR>Kananga
Kershaw County,"Camden, South Carolina<OR>Camden"
Hawaii,"Honululu<OR>Honolulu, Hawaii<OR>Honolulu, HI<OR>Honolulu CDP<OR>Honolulu"
Kumintang,Batangas
"Lincoln County, Nebraska","North Platte<OR>North Platte, NE"
Castilla-La Mancha,"Toledo<OR>Toledo, Spain"
Warangal District,Warangal<OR>Orugallu
Western Equatoria,Yambio
Iroquois County,"Watseka, Illinois<OR>Watseka"
Chernihiv Oblast,Chernihiv
Lukovit Municipality,Lukovit
Kagera Region,Bukoba Rural<OR>Bukoba
Northeastern Region,Akureyri
Anapsky District,Anapa
South Sikkim District,Namchi
Schenectady County,"Schenectady, New York<OR>Schenectady"
Kingdom Of Israel (Samaria),Shechem
Herning Municipality,Herning
Lahn-Dill-Kreis,Wetzlar
"Panola County, Mississippi","Batesville<OR>Batesville, Mississippi"
"Sevier County, Arkansas",De Queen
Fayette County,"Uniontown<OR>Uniontown, Pennsylvania"
Kangwŏn Province,Wŏnsan
"Lewis County, Kentucky","Vanceburg, Kentucky<OR>Vanceburg"
Robertsfors Municipality,Robertsfors
Caswell County,"Yanceyville<OR>Yanceyville, North Carolina"
Peach County,Fort Valley
"South County, Rhode Island",South Kingstown
Ambrosian Republic,Milan
Tuapsinsky District,Tuapse
Azawad,Timbuktu
Rtishchevsky District,Rtishchevo
Aquitaine,Bordeaux
Saky Municipality,Saky
Saada Governorate,Sa'dah
Chaldean Dynasty,Babylon
Third Reich,Berlin
Dade Counties,Miami
Čechy,Prague
Venezuela,"Caracas<OR>Santiago de León de Caracas<OR>Caracas, Venezuela"
Mahakali Zone,Mahendranagar
Gordon County,"Calhoun, GA<OR>Calhoun"
Andamans,Port Blair
Switzerland County,"Vevay, Indiana<OR>Vevay"
Gotland Municipality,Visby
"La Paz Department, Catamarca",Recreo
Cook County,"Chicago<OR>Chicago, Illinois"
Mazovia Province,Warsaw
Broadland,Thorpe St Andrew
Malaysia,"Sentul, Kuala Lumpur<OR>Kuala Lampur<OR>Kuala Lumpur<OR>Kuala Lumper<OR>KUALA LUMPUR<OR>KL<OR>Seputeh<OR>Sentul"
Hellenic,"Athens<OR>Athina<OR>Athens, Greece"
Ulcinj,Ulqin
Huíla Province,Lubango
Finland Proper,Turku<OR>Åbo
Kibaale District,Kibaale
Municipality Of Hunter'S Hill,Hunters Hill
Annaka,"Annaka, Gunma<OR>Annaka"
Hauts-De-Seine,Nanterre
Copenhagen,greater Copenhagen<OR>Greater Copenhagen<OR>København<OR>Copenhagen K
Arrondissement Of Perpignan,Perpignan
Larue County,"Hodgenville, Kentucky<OR>Hodgenville"
Kurume,"Kurume<OR>Kurume, Fukuoka"
Timurid Empire,Samarqand<OR>Samarkand
Kisoro District,Kisoro
Département De La Roer,Aachen
Ouachita County,"Camden, Arkansas<OR>Camden"
Arrondissement Of Molsheim,Molsheim
Canton Of Marquion,Marquion
Debar Municipality,Dibra<OR>Debar
Gmina Proszowice,Proszowice
Salta Province,Salta city<OR>Salta
Artsakh,Stepanakert
Limburg-Weilburg,Limburg
Alta Cerdanya,Mont-Louis
Conway County,Morrilton
Kingdom Of The Isles,Mann
Arrondissement Of Clermont-Ferrand,Clermont-Ferrand
Jalpaiguri District,Jalpaiguri
Westmoreland Parish,Savanna-la-Mar
Puppet Government,Nanking
Calenberg,Hanover<OR>Hannover
Rockland County,"New City, New York<OR>New City"
Pangaio,Eleftheroupoli<OR>Eleftheroupolis
Tyler County,"Middlebourne, West Virginia<OR>Middlebourne"
Marche,Ancona
Farah Province,Farah City
"Tulare County, California","Visalia, California<OR>Visalia"
Luapula Province,"Mansa<OR>Mansa, Zambia"
"Kirovsky District, Murmansk Oblast",Kirovsk
Guthrie County,Guthrie Center
Crimean Khanate,Bahçesaray<OR>Bakhchisaray
Afrin District,Efrin
Succession Crisis,Biograd
Itawamba,"Fulton, Mississippi<OR>Fulton"
Sarpang District,Sarbhang
Waushara County,"Wautoma, Wisconsin<OR>Wautoma"
Bukhara Region,Buxoro<OR>Bukhara
Saxe-Altenburg,Altenburg
Southern Leyte,Maasin City<OR>Maasin
Zinder Region,Zinder
Ostashkovsky District,Ostashkov
Winkler County,"Kermit<OR>Kermit, Texas"
Chin,Hakha
Dzyatlava District,Dzyatlava
Herat,Herāt<OR>Herat City
Washtenaw,"Ann Arbor<OR>Ann Arbor, Michigan"
Norberg Municipality,Norberg
Iberian,Harmozica<OR>Armazi
Hesse,Kassel<OR>Wiesbaden
Spanish East Indies,Manila
Sargent County,"Forman<OR>Forman, North Dakota"
Free State Province,Bloemfontein
Nord-Pas-De-Calais,Lille
Kingdom Of Italy,Rome
Carleton County,"Woodstock<OR>Woodstock, New Brunswick"
Basel-Stadt,Basilea<OR>Basel
SFRY,Belgrade
"Garfield County, Colorado",Glenwood Springs
Erongo Region,Swakopmund
Sweetwater County,"Green River, Wyoming<OR>Green River"
Omusati Region,Uutapi<OR>Outapi
Nelson Mandela Bay Metropolitan Municipality,Port Elizabeth
"Sullivan County, Tennessee",Blountville
Nakhon Sawan Province,Nakhon Sawan
Arrondissement Of Rennes,Rennes
Saue Parish,Laagri
Barrow County,"Winder<OR>Winder, Georgia"
"Iron County, Missouri","Ironton, Missouri<OR>Ironton"
Western Bengal,Calcutta
Tanintharyi Region,Dawei<OR>Tavoy
Leeds Metropolitan District,Leeds
Aschaffenburg (District),Aschaffenburg
Altai,Barnaul
First Bulgarian Empire,Pliska
"Blaine County, Oklahoma",Watonga
"Cooke County, Texas","Gainesville, Texas<OR>Gainesville"
Mcminn County,"Athens, TN<OR>Athens"
Catamarca Province,San Fernando del Valle de Catamarca<OR>Catamarca
East Turkestan Republic,Ghulja
"Yellowstone County, Montana","Billings<OR>Billings, Montana"
Oberösterreich,Linz
Rivers State,Port Harcourt
Sudbury,Espanola
Krabi Province,Krabi
Odintsovsky District,Odintsovo
Malayer County,Malayer
Goryeo,Kaesong<OR>Kaesŏng<OR>Gaeseong<OR>Gaegyeong<OR>Songdo
Merlo,Villa San Antonio del Camino
Maynas Province,Iquitos
Greenlee County,"Clifton, Arizona<OR>Clifton"
Gmina Gaworzyce,Gaworzyce
Rabun County,"Clayton<OR>Clayton, Georgia"
Dr Kenneth Kaunda District Municipality,Klerksdorp
Chrudim District,Chrudim
Prentiss County,Booneville
Ural Federal District,Yekaterinburg
Vorpommern-Rügen,Stralsund
"Madison Parish, Louisiana",Tallulah
"Jackson County, Ohio","Jackson, OH<OR>Jackson"
Bidar District,Bidar
Kurt Dynasty,Herat
Irbitsky District,Irbit
Sindh Province,Karachi
Khorasan,Mashhad<OR>Meshed<OR>Mashad
"Boone County, Indiana","Lebanon, Indiana<OR>Lebanon"
Elsass,Straßburg<OR>Strasbourg
Palmyrene Empire,Palmyra
Canton Of Petit-Bourg,Petit-Bourg
"Tehama County, California","Red Bluff<OR>Red Bluff, California"
Sistan And Baluchestan Province,Zahedan
Monufia,Shibin Al Kawm
Boyer-Ahmad County,Yasuj
Mclennan County,"Waco<OR>Waco, TX"
Duchy Of Zaslawye,Zasłaŭje
Columbus County,Whiteville
La Mitis,Mont-Joli
Borough Of Kettering,Kettering
Chernihiv,Chernigov<OR>Czernihów
Talysh Khanate,Lenkaran
"Clark County, Nevada","Las Vegas, Nevada<OR>Las Vegas"
Sirmour District,Nahan
Sousse Governorate,Susa
Ghaznavid Emperor,Ghazni
Bijapur District,Vijayapur<OR>Bijapur city<OR>Bijapur
Neumarkt (District),Neumarkt
"Yadkin County, North Carolina",Yadkinville
Northern-Irish,Belfast
Wasit,Al Kut<OR>Kut
Guimaras,"Jordan<OR>Jordan, Guimaras"
Cagayan Valley,Tuguegarao<OR>Tuguegarao City
Allen County,"Lima, Ohio<OR>Lima, OH<OR>Lima"
Belgian Luxembourg,Arlon
Canton Of Montereau-Fault-Yonne,Montereau-Fault-Yonne
Northern Han,Taiyuan
Bogucharsky District,Boguchar
Lao Pdr,Vientiane
Piscataquis County,"Dover-Foxcroft<OR>Dover<OR>Dover, Maine"
Main-Kinzig,Gelnhausen
Timor,Dili
Elias Motsoaledi Local Municipality,Groblersdal
Peel,"Brampton<OR>Brampton, Ontario"
PWV,Johannesburg
Malayan,Kuala Lumpur
Turrialba (Canton),Turrialba
Tarn Taran District,Tarn Taran Sahib<OR>Taran Taran<OR>Tarn Taran
County Galway,Galway<OR>Galway City<OR>Galway city
"Washington County, Florida","Chipley<OR>Chipley, Florida"
"Umatilla County, Oregon",Pendleton
South Ossetia,Tskhinvali<OR>Tskhinval
"Cheshire County, New Hampshire","Keene<OR>Keene, New Hampshire"
"Jefferson County, West Virginia","Charles Town<OR>Charles Town, West Virginia"
R.I.,Providence
Mariinsko-Posadsky District,Mariinsky Posad
Izard,"Melbourne<OR>Melbourne, Arkansas"
Karak,Kerak
"Fisher County, Texas","Roby, Texas<OR>Roby"
Gympie Region,Gympie
"Whiteside County, Illinois","Morrison, Illinois<OR>Morrison"
Staffordshire,"Stafford, England<OR>Stafford"
Armavir,Serdarabad
Pierre-De Saurel,Sorel-Tracy
French Algeria,Al-Jaza'ir<OR>Alger<OR>Algiers
Agusan Del Sur,Prosperidad
Savinja Statistical Region,Celje
Kidder County,"Steele, North Dakota<OR>Steele"
Kozelets Raion,Kozelets
Netherlands,Den Haag<OR>The Hague<OR>La Haye<OR>Amsterdam
"Lawrence County, Alabama","Moulton<OR>Moulton, Alabama"
Solikamsky District,Solikamsk
Qajar Iran,Tehran
Kostanay Region,Kostanay
Maskinongé Regional County Municipality,Louiseville
Méditerranée,Livorno
Veneto,"Venice, Italy<OR>Venezia<OR>Venetian<OR>Venice"
Mauryas,Pataliputra
Houaphan Province,Xam Neua<OR>Sam Neua<OR>Samneua
Siem Reap Province,Siem Reap
Indonesian,Jakarta
Florence County,"Florence<OR>Florence, SC"
Shuysky District,Shuya
"Washington County, Maryland","Hagerstown, Maryland<OR>Hagerstown"
County Londonderry,Derry<OR>Derry city<OR>Derry City
Los Santos District,Villa de los Santos
Constantine Province,Qusanṭīnah
Natrona,"Casper, WY<OR>Casper, Wyoming<OR>Casper"
Mpumalanga Province,Nelspruit
East Sussex,Lewes<OR>Southover
Duchesne County,"Duchesne, Utah<OR>Duchesne"
Canton Of Montauban-6,Montauban
Gmina Kluczewsko,Kluczewsko
Zhambyl,Taraz
"Sierra County, California",Downieville
Kingdom Of Saxony,Dresden
East Renfrewshire Council,Giffnock
Inca,Cusco<OR>Cuzco
Komi-Zyryan Autonomous Oblast,Ust-Sysolsk<OR>Syktyvkar
Rajkot District,Rajkot
Canton Of Givors,Givors
Kurgan,"Kurgan<OR>Kurgan, Kurgan Oblast"
American Occupation Forces,Tokyo
Shchyolkovsky District,Shchyolkovo
Qatar Peninsula,Doha
Canton Of Rennes-Le-Blosne,Rennes
"Vanderburgh County, Indiana","Evansville, Indiana<OR>Evansville"
"Jones County, Iowa",Anamosa
Lago Argentino Department,El Calafate
British Guiana,"Georgetown<OR>Georgetown, British Guiana<OR>Georgetown, Guyana"
"Wheeler County, Texas","Wheeler, Texas<OR>Wheeler"
Jerome County,"Jerome<OR>Jerome, Idaho"
Bosnia Herzegovina,Sarajevo
Jalalaqsi District,Jalalaqsi
Prionezhsky District,Petrozavodsk
Bitou Local Municipality,Plettenberg Bay
Czechoslovakia,Praha<OR>Prague
"Lake County, Minnesota",Two Harbors
Klatovy District,Klatovy
Davao Del Sur,Digos City<OR>Digos
German Democratic Republic (Gdr),East Berlin
Louisiana,"Baton Rouge, Louisiana<OR>Baton Rouge<OR>Baton Rouge, LA"
Larvotto/Bas Moulins,Monaco
"Irwin County, Georgia",Ocilla
Dar Es Salaam Region,Dar Es Salaam
"Rains County, Texas","Emory, Texas<OR>Emory"
Giresun Province,Giresun
Stanly County,"Albemarle<OR>Albemarle, NC<OR>Albemarle, North Carolina"
Ryūkyūan,Shuri Castle
Nitra Region,Nitra
Lysianka Raion,Lysianka
Seville Province,Seville
Central Equatoria State,Juba
Tulsa County,"Tulsa<OR>Tulsa, OK"
Radomsko County,Radomsko
Pereslavsky District,Pereslavl-Zalessky
Taichung County,Fengyuan City<OR>Fengyuan district<OR>Fengyuan
Barnim,Eberswalde
Eritrea,Asmera<OR>Asmara
Carlisle County,"Bardwell<OR>Bardwell, Kentucky"
IRAN,Tehran
Pyriatyn Raion,Pyriatyn
Uzbek Ssr,Samarqand<OR>Tashkent<OR>Samarkand
Hungarian Soviet Republic,Budapest
Canton Of Gourbeyre,Gourbeyre
Jefferson Davis County,"Prentiss, Mississippi<OR>Prentiss"
Canton Of Benfeld,Benfeld
Ocumare De La Costa De Oro Municipality,Ocumare de la Costa
Fars Province,Shiraz
Demyansky District,Demyansk
Canton Of Bray-Sur-Somme,Bray-sur-Somme
New Guinea,Port Moresby
Qeqqata,Holsteinsborg<OR>Sisimiut
Barbadian,"Bridgetown<OR>Bridgetown, Barbados"
"Niagara County, New York",Lockport
"Washington County, Rhode Island",South Kingstown
Canton Of Saint-Germain-Laval,Saint-Germain-Laval
"Wayne County, Pennsylvania",Honesdale
Belozersky District,Belozersk
PRC,Beijing
"Escambia County, Florida",downtown Pensacola
Sequatchie,"Dunlap, Tennessee<OR>Dunlap"
"Lincoln County, Nevada",Pioche
"Mccreary County, Kentucky",Whitley City
"Adair County, Oklahoma","Stilwell<OR>Stilwell, Oklahoma"
Canton Of Poix-De-Picardie,Poix-de-Picardie
Elbe-Elster,Herzberg (Elster)
Yadrinsky,Yadrin
"Caldwell County, North Carolina","Lenoir<OR>Lenoir, North Carolina"
"Anson County, North Carolina",Wadesboro
"Candler County, Georgia","Metter<OR>Metter, Georgia"
"Deer Lodge County, Montana","Anaconda<OR>Anaconda, Montana"
"Baldwin County, Georgia","Milledgeville, GA<OR>Milledgeville"
Guria,Ozurgeti
Melaka,Malacca City
Gorizia,Görz<OR>Gorica
Maesycrugiau,Carmarthen
Lackawanna County,"Scranton, Pennsylvania<OR>Scranton"
Hautes-Alpes,"Gap, Hautes-Alpes<OR>Gap"
Co Kerry,Tralee
"Beaver County, Pennsylvania","Beaver, Pennsylvania<OR>Beaver"
North Kivu Province,Goma
Kargopolsky District,Kargopol
Assyrians,Nineveh
Gitega Province,Gitega
"Blair County, Pennsylvania",Hollidaysburg
Syrian,Damascus
Flemish Community,Brussels
"Kent County, Maryland","Chestertown, Maryland<OR>Chestertown"
"Baker County, Florida","Macclenny, Florida<OR>Macclenny"
Page County,"Luray, Virginia<OR>Luray"
Ifrane Province,Ifrane
Guajira Department,Riohacha
Kamyshlovsky District,Kamyshlov
Balkan Province,Balkanabat<OR>Nebitdag
Lower Rhine,Strasbourg
Boryspil Raion,Boryspil
Belait District,Kuala Belait
Belokalitvinsky District,Belaya Kalitva
Ruoqiang,Ruoqiang Town<OR>Qarkilik
Waltham Forest,Walthamstow
Biscay,Bilbao
Sud-Kivu,Bukavu
Arrondissement Of La Roche-Sur-Yon,La Roche-sur-Yon
Shahi,Kabul
James City County,"Williamsburg, Virginia<OR>Williamsburg"
Achaemenid,Persepolis<OR>Apadana Palace
Seine-Inférieure,Rouen
Gelre,Geldern
East Jersey,Perth Amboy
Adrianople Vilayet,Adrianople<OR>Edirne
Hoysala Empire,Dorasamudra<OR>Halebidu
Leiria District,Leiria
"Otero County, New Mexico","Alamogordo<OR>Alamogordo, New Mexico"
"Saint Mary Parish, Jamaica",Port Maria
Du Page County,"Wheaton<OR>Wheaton, Illinois"
Cerro Largo,"Melo<OR>Melo, Uruguay"
Gracias A Dios Department,Puerto Lempira
Boudh District,Baudhgarh<OR>Boudh
Fife Council,Glenrothes
Mount Lebanon,Beirut
County Mayo,Castlebar
Cuba,"San Cristobal de la Habana<OR>La Habana Province<OR>Havana City<OR>Havanna<OR>Ciudad de la Habana<OR>Havana<OR>La Habana<OR>Havana, Cuba<OR>la Habana<OR>Habana<OR>La Havana<OR>Ciudad de La Habana"
Lushai Hills,Aizawl
Jammu And Kashmir,Srinagar
Pulau Pinang,"George Town, Penang<OR>George Town"
Nicobar Islands,Port Blair
Rhineland-Palatinate,Mayence<OR>Mogontiacum<OR>Mainz
"Winston County, Alabama",Double Springs
"Long County, Georgia",Ludowici
Republican Era,Ankara
"Randolph County, West Virginia","Elkins, West Virginia<OR>Elkins"
Iwate Prefecture,Morioka
Jihomoravský,Brno
Murmansk Oblast,Murmansk
Dang District,Ghorahi
Iribarren Municipality,Barquisimeto
Renfrew,Paisley
Isle De France (Mauritius),Port Louis
Saffarid,Zarang<OR>Zaranj
"Central Province, Sri Lanka",Kandy
Canton Of Harnes,Harnes
Korday District,Korday
Wardak,Maidan Shar
Dutchess,"Poughkeepsie<OR>Poughkeepsie, New York"
Keith County,Ogallala
Krasnokutsky District,Krasny Kut
Elisabethpol,Yelizavetpol<OR>Gəncə<OR>Elizavetpol
Allied-Occupied Germany,Berlin
Gmina Tuszyn,Tuszyn
Gryazinsky District,Gryazi
Norway,Christiana<OR>Kristiana<OR>Kristiania<OR>Oslo<OR>oslo<OR>Christiania
Eivissa,Ibiza Town<OR>Eivissa town
Pinellas County Commissioner,"Clearwater<OR>Clearwater, Florida"
Alt Camp,Valls
Horodenka Raion,Horodenka
Chera Dynasty,Karur
Batumi Oblast,Batumi
Bicol Region,Legazpi City
Campo De Daroca,Daroca
"Amherst County, Virginia","Amherst, Virginia<OR>Amherst"
Olaine Municipality,Olaine
Tirana County,Tirana
Saveh County,Saveh
Canton Of Morez,Morez
Kwangtung Province,Guangzhou<OR>Canton
Kayin State,Hpa-an<OR>Pa-An
Mezhdurechensky Urban Okrug,Mezhdurechensk
Khanate Of Khiva,Khiva
Konakovsky District,Konakovo
Otago,Dunedin<OR>Dunedin City
Ostprignitz-Ruppin,Neuruppin
Comal County,"New Braunfels<OR>New Braunfels, Texas"
"Bailey County, Texas",Muleshoe
Bataan,Balanga City<OR>Balanga
"Castro County, Texas",Dimmitt
Yamhill County,McMinnville
Canton Of Rennes-Brequigny,Rennes
Kartl-Kakheti,Tbilisi
Nacogdoches County,Nacogdoches
Lima,Limean
Wapello County,"Ottumwa, IA<OR>Ottumwa<OR>Ottumwa, Iowa"
Middle Franconia,Ansbach
Mexican Republic,"Mexico City<OR>Mexico City, Mexico"
Loppersum,Groningen
Zambezia Province,Quelimane
Norwegians,"Christiania, Norway<OR>Christiania"
Kalush,"Kalush, Ukraine<OR>Kałusz<OR>Kalush"
Ryūkyū Kingdom,Shuri Castle<OR>Shuri
North Darfur,Al-Fashir<OR>El Fasher<OR>Al Fashir
Mariestad Municipality,Mariestad
Arkansas County,"Stuttgart, Arkansas<OR>Stuttgart"
Sa'Dah Governorate,Sa'dah
Mohyliv-Podilskyi Raion,Mohyliv-Podilskyi
Grodno Region,Grodno
Sánchez Carrión Province,Huamachuco
Bong County,Gbarnga
Batavian Republic,Den Haag<OR>The Hague
"Cullman County, Alabama","Cullman, Alabama<OR>Cullman"
"Edwards County, Kansas",Kinsley
Kijów,Kiev
Italia,"Rome<OR>Rome, Italy<OR>Roma"
Valdemarsvik Municipality,Valdemarsvik
Konya Province,Konya
"Dutchess County, New York","Poughkeepsie, New York<OR>Poughkeepsie"
"Dunn County, Wisconsin",Menomonie
Khyber Pukhtunkhwa,Peshawar
Upper Bavaria,Munich
"Roosevelt County, Montana",Wolf Point
Liberecký Kraj,Liberec
Arrondissement Of Chartres,Chartres
Yevlakh District,Yevlax<OR>Yevlakh
Guangxi Autonomous Region,Nanning
Hall County,"Gainesville, Georgia<OR>Gainesville<OR>Gainesville, GA"
"Clarendon Parish, Jamaica",May Pen
Sudan,Khartoum-based<OR>Kartoum<OR>Khartoum
Gmina Tyczyn,Tyczyn
Lodeynopolsky District,Lodeynoye Pole
Lubbock County,"Lubbock<OR>Lubbock, Texas"
Arrondissement Of Le Mans,Le Mans
Babil,Hilla
Clackmannan,Alloa
"Chittenden County, Vermont",Burlington
Roman Cyprus,Pafos
Gmina Nowy Korczyn,Nowy Korczyn
