source,target
Israel,Hebrew<OR>Hebrew Language<OR>modern Hebrew<OR>Hebraic<OR>Modern Hebrew<OR>Hebrew-language<OR>Hebrew-<OR>Hebrew language
Chuvashiya,Russian
Equatorial Guinean,Spanish
Vantaa,Swedish<OR>Finnish
Green Party Of Bolivia,Spanish
Pedersöre,Swedish<OR>Finnish
Hangö,Swedish<OR>Finnish
Yverdon,French
Liestal,German-language
Ibarski Kolašin,Serbian<OR>Serbian Cyrillic
Province Of Ljubljana,Slovene<OR>Italian
American Samoa,English language<OR>English<OR>Samoan
Saint Vincent,Spanish
Gällivare Municipality,Swedish<OR>Sami<OR>Finnish
Jin Dynasty,Traditional Chinese<OR>Simplified Chinese<OR>Chinese
India,standard Hindi<OR>Standard Hindi<OR>hindi<OR>anglicised<OR>Anglo<OR>English language<OR>English<OR>Hindi<OR>Hindi language<OR>Modern English<OR>Hindi-language<OR>Anglophone
Republican Era,Turkish
Ireland,Irish language<OR>English language<OR>English<OR>Old Irish<OR>Gaelic<OR>Gaeilge<OR>Erse<OR>Gaelic language<OR>Irish Gaelic<OR>early modern Irish<OR>Irish Language<OR>Anglophone<OR>Irish<OR>Irish (Gaeilge)<OR>Modern Irish<OR>Irish-language
Nebraska,English
Las Tortugas,English
East Timor,Tetum<OR>tetum language<OR>Portuguese-language<OR>Portuguese<OR>Tetum language<OR>Portuguese language<OR>Tetun Dili<OR>Tetun
Roman Army,Greek
Joutsa,Finnish
Serbian Orthodoxy,Serb<OR>Serbian
Palestinians,Hebrew
Cabo Verde,São Vicente<OR>Santo Antão<OR>Capeverdean Crioulo<OR>Portuguese
Tawantinsuyu,Quechua
Équateur,French
Spain,Latin American Spanish<OR>Galician<OR>basque language<OR>Basque<OR>ES<OR>hispano<OR>catalan language<OR>European Spanish<OR>Catalán<OR>Hispano<OR>Catalonian<OR>Catalan language<OR>basque<OR>Basque surname<OR>Occitan<OR>Catalan Language<OR>Castellano<OR>Castilian<OR>Spanish-language<OR>Spanish<OR>Old Catalan<OR>Valencian<OR>Spanish Language<OR>Spanish language<OR>Castilian-speaking<OR>modern Spanish<OR>Euskera<OR>Galician language<OR>Castillian<OR>Catalan/Valencian<OR>Euskara<OR>Catalan Philology<OR>Provençal<OR>catalan<OR>Basque language<OR>Occitan language<OR>Castilian Spanish<OR>Catalan<OR>Hispanic
Southern Africa,Tswana<OR>Sotho<OR>isiZulu<OR>Afrikaans<OR>English language<OR>English<OR>Zulu
Région Guyane,French
Sechelles,French
Sonkajärvi,Finnish
Lugansk,Russian
Puumala,Finnish
Cebú,Filipino
Argentine Republic,Spanish
Micronesia,English
Korppoo,Finnish
Parikkala,Finnish
Slovak Socialist Republic,Slovak
Dr Congo,French
Ingå,Swedish<OR>Finnish
Spanish,Catalán<OR>Galician<OR>Catalan language<OR>Basque<OR>Basque surname<OR>Spanish language<OR>Catalan<OR>Castilian
Ukraine,Ukrainian<OR>Ukrainified<OR>укр<OR>Ukr.<OR>Ukrainian language<OR>Ukrainian Language<OR>Ukrainian-language<OR>Russian
NC,English
NE,English language<OR>English
Orthodox,Church Slavonic<OR>Serbian<OR>Serbian Cyrillic
Erevan,Armenian
Russian Tsardom,Russian
Indonesian Islands,Indonesian
Tawi-Tawi,Sinama
Botswana,English language<OR>English
Ukrainian,Russian-language<OR>Russian
Hellenized,Italy
Finno,Finnish
Philippine Archipelago,Filipino
Majorca,Castilian Spanish<OR>Spanish<OR>Catalan<OR>Catalan language
Vallorbe,French
Salazar Regime,Portuguese
URSS,Russian
Fiji Islands,English<OR>Hindi<OR>Fijian
Kiiminki,Finnish
Cebu,English<OR>Cebuano<OR>Filipino
Sahrawi,Spanish
Kalix,Swedish<OR>Swedish language<OR>Finnish
East Bengal,Bengali
Loviisa,Swedish<OR>Swedish-language<OR>Swedish-speaking<OR>Finnish
Sambor,Ukrainian
Isojoki,Finnish
Rapa Nui,Spanish
Georgian Orthodox Church,Georgian language<OR>Georgian
Lucknow,Urdu<OR>English<OR>English language<OR>Hindi<OR>Urdu language
LPDR,Lao
Kotka,Finnish
Valencia,Spanish<OR>Catalan philology<OR>Catalan language<OR>Valencian<OR>Catalan
CIS,Russian language<OR>Russian
Swaziland,Swazi language<OR>Swazi<OR>siSwati<OR>English<OR>Swati language<OR>Swati<OR>swazi<OR>Siswati
Newfoundlander,English
Germany,DE<OR>Ger<OR>Germanic<OR>Standard German<OR>German Language<OR>standard German<OR>German tongue<OR>German language<OR>GER<OR>german language<OR>German-language<OR>Low German<OR>Modern German
Suonenjoki,Finnish
Belgium,NL<OR>Ger<OR>French<OR>German Language<OR>francophone<OR>German-language<OR>French-language<OR>Dutch language<OR>germanophone<OR>Germanic<OR>French language<OR>Dutch Language<OR>French Language<OR>German language<OR>Dutch-language<OR>Dutch<OR>DE<OR>Flemish Dutch<OR>Francophone
Borgå Landskommun,Swedish
Odesa,Ukrainian<OR>Russian
Macedonians,Macedonian<OR>Standard Macedonian
La Rioja,Spanish
AT,DE
Kabardino-Balkaria Republic,Karachay-Balkar<OR>Kabardian<OR>Russian
Coimbatore City,Tamil language<OR>Tamil
Argentina,Spanish-language<OR>Spanish<OR>Spanish language<OR>Castellano<OR>Hispanic<OR>Castilian
Tsarist Russia,Polish<OR>Russian<OR>Polish language
Vehmaa,Finnish
French State,French
Salvador,Spanish<OR>Hispanic<OR>Castilian
Zabaykalsky Krai,Russian
Russian Sfsr,Russian language<OR>Russian
Yli-Ii,Finnish
Eurajoki,Finnish
Mänttä-Vilppula,Finnish
Aragon,Spanish<OR>Old Catalan<OR>Aragonese language<OR>Latin<OR>Aragonese<OR>Catalan language<OR>Spanish language<OR>Catalan
Saba,English<OR>Dutch
Ontario,anglicized<OR>English language<OR>English<OR>anglophone<OR>Anglophone
Serbia-Montenegro,Serbian
World Health Organization,English<OR>Russian<OR>French
Adygeya,Russian
Moscow,Old Russian<OR>Russian
Western Cape,Xhosa<OR>English<OR>Afrikaans
Oulainen,Finnish
Trinidad,English
Imatra,Finnish
Swede,Swedish
Venetia,Italian<OR>Venetian
Mississippi,English language<OR>English
Idaho,English
Persians,Persian<OR>ancient Greek
"Rovio, Ticino",Italian
North Ossetia–Alania,Ossetic<OR>Russian<OR>Ossetian
Quetzaltenango,Spanish<OR>Mam
Mexican-American,English
Kustavi,Finnish language<OR>Finnish
Grandval,French
UEFA,English<OR>French
CUB,Spanish
Raumo,Finnish
Bolzano,Standard German<OR>Italian language<OR>Italian
Sri Lanka,sinhala<OR>sinhala language<OR>Singhalese<OR>Sinhala Language<OR>Sinhalese<OR>Sinhala<OR>Sinhala language<OR>Sinhala-language<OR>Tamil-language<OR>Tamil language<OR>Tamil station<OR>Sinhalese language<OR>Tamil
Azerbaijani Ssr,Russian
Buryatia,Russian<OR>Buryat
Donetsk,Ukrainian<OR>Russian<OR>Ukrainian language
Dundee,Scottish<OR>English<OR>ENG<OR>Lowland Scots<OR>Scots
Basel-Stadt,German-language
Mariehamn,Swedish<OR>Swedish-speaking
Valtimo,Finnish
Karachay–Cherkess Republic,Kabardian<OR>Abaza language<OR>abaza<OR>Abaza<OR>Karachay-Balkar<OR>Russian
Arizona,English language<OR>English
Belarussian Ssr,Russian<OR>Belarusian
Kokkola,Swedish<OR>Finnish
DK,Danish
Abkhazeti,Russian
Kauhava,Finnish
Autonomous Basque Community,Spanish
Papua New Guinea,English language<OR>English<OR>Anglophones<OR>Tok Pisin
Wasa,Swedish
International Olympic Committee (Ioc),English<OR>French
United Nations,Russian-language<OR>Putonghua<OR>Spanish<OR>English<OR>French<OR>Russian Language<OR>Spanish language<OR>Russian<OR>Anglophone
International Francophone Press Union,Francophone<OR>French<OR>francophone
United Kingdom,English<OR>Welsh
Kökar,Swedish
Friendly Islands,Tongan
Joensuu,Finnish language<OR>Finnish
Chuvashia,Chuvash language<OR>Russian
Benelux Union,Dutch<OR>French
Dominican-American,Spanish<OR>Spanish language
Swedes,Swedish
Algeria,Amazigh<OR>Berber languages<OR>Berber<OR>Tamazight<OR>Berber language<OR>Berber dialects
Chinese Empire,Chinese
Cataluña,Spanish<OR>Catalan
LPR,Ukrainian<OR>Russian
Viet Nam,Vietnamese
Mauritius Island,English
Montenegrin,Albanian<OR>Serbian Cyrillic<OR>Serbian<OR>Croatian
History Of Limousin,French
Korea,Korean language<OR>Korean-language<OR>Hangul<OR>Modern Korean<OR>North Korean<OR>한국어
Ticino,Italian-language<OR>Italian<OR>Italian dialects
Mandate Palestine,Hebrew<OR>Hebrew-language<OR>English
U.N.,Spanish<OR>French
Bulgarians,Old Church Slavonic<OR>Old Bulgarian
Filipino,Pilipino<OR>English
Pori,Finnish language<OR>Finnish
Bernicia,Old English<OR>Anglo-Saxon
Belgian,French-language<OR>Dutch<OR>Dutch language<OR>German Studies<OR>NL<OR>French Language<OR>French<OR>French language<OR>francophone<OR>Dutch-language<OR>Francophone
Bhopal,Hindi<OR>Hindi-language
Ottoman Sultan,Ottoman Turkish
Vaskhnil,Russian language
South-African,English<OR>Afrikaans language<OR>Zulu language<OR>Afrikaans
Western Mexico,Spanish
Sodankylä,Finnish
Assyrian,Akkadian<OR>Aramaic
Soviet Russia (Unofficial Name Of State),Russian
"Oranjestad, Aruba",Dutch<OR>Papiamento
Church Of Greece,Greek
Qing Empire,Chinese<OR>Manchu<OR>Mongolian
Eskilstuna Municipality,Swedish
Jamaica,English language<OR>English<OR>Anglophone
Zaïre,French
Patna,Bhojpuri<OR>Hindi<OR>Magahi<OR>Magadhi
Acquarossa,Italian
Republic Of Rose Island,Esperantist<OR>Esperanto
South Ossetia,Ossetic<OR>Georgian<OR>Ossete<OR>Ossetian language<OR>Russian<OR>Ossetian
Carthaginian,Punic
PUR,Spanish<OR>English
Jamshedpur,English language<OR>English<OR>Hindi
Madras,Tamil film<OR>Tamil language<OR>Tamil-language<OR>Tamil<OR>Tamil Language
Trinidadian,English
European Space Agency,French
Illinois,English
Viscounts Of Béarn,Gascony<OR>Gascon
Free Zone,French
Guam,CHamoru<OR>English<OR>Chamorro language<OR>Chamorro<OR>Chamoru
Trosa Municipality,Finnish
Nova Scotia,English
Prince Edward Island,English
Trivandrum,Malayalam
Ouchy,French
Porvoo,Swedish<OR>Finnish language<OR>Finnish-language<OR>Finnish
Miehikkälä,Finnish
Nunavut Territory,Inuinnaqtun
Uddevalla Municipality,Swedish
WC,English<OR>Afrikaans
Botkyrka Municipality,Swedish
Mykolaiv Oblast,Russian language<OR>Ukrainian<OR>Russian
Achaemenid,Elamite<OR>classical Greek<OR>Ancient Greek<OR>Greek<OR>Old Persian
Tongan,English<OR>Tongan language
Montenegrins,Serbian language<OR>Montenegrin language
Vihanti,Finnish
Republica Moldova,Moldova<OR>Romanian
Perú,Spanish<OR>Quechua<OR>Spanish language<OR>Castellano<OR>Hispanic
Sinhala,Sihala<OR>Sinhala Language<OR>Tamil film<OR>Tamil
Pakistan-Administered Kashmir,Kashmiri language
Boudinar,Amazigh
Northwest Spain,Spanish
Tajikistani,Tajik
Samangan Province,Uzbek
Snåsa,Southern Sami language<OR>Southern Sami
Khorasan Province,Persian
SD,English
Gabon,French
Altai Republic,Russian
Taipalsaari,Finnish
Amravati,Marathi
Eritrea,English<OR>Tigrigna<OR>Tigrinya<OR>Tigrinya language
Achaemenid Empire,Elamite<OR>Ancient Greek<OR>Old Persian language<OR>Greek<OR>Old Persian
Canton Of Neuchâtel,French
Transvaal Republic,Dutch
Nimroz,Dari
Mozambican,Portuguese
Vimpeli,Finnish
Northern Ireland,English language<OR>English<OR>anglicised
Qing Chinese,Chinese
Cork County,Irish
Rautavaara,Finnish
Alavus,Finnish
Aigle,French-language<OR>French
Galicia,Galician<OR>Galician language
Nummi-Pusula,Finnish
Russian Tsar,Russian
Otoe-Missouria Tribe Of Indians,Chiwere language
Altay,Russian
Skolt Sami,"Inari, Finland<OR>Aanar"
Asturies,Asturian<OR>Spanish
Réunion,French
Saskatchewan,French-language<OR>English<OR>French<OR>French language<OR>francophone<OR>Francophone
Puerto Rico,Spanish-language<OR>English language<OR>Spanish<OR>English<OR>Spanish Language<OR>Spanish language<OR>Hispanic<OR>european spanish
Hollola,Finnish
La Gomera,Spanish
New Brunswick,English language<OR>English<OR>English grammar<OR>anglophone
Western Greenland,Greenlandic<OR>Kalaallisut language<OR>Greenlandic language
Khabarovsk Krai,Russian
Surinam,Dutch
Tobago,English
La Chaux-De-Fonds,French-language<OR>French
Sammarinese,Italian
Dagestan Republic,Lezgian<OR>Kumyk<OR>Azerbaijani<OR>Rutul<OR>Azeri<OR>Russian
Russian Soviet Socialist Republic,Russian
Valencian Community,Valencian Language<OR>Spanish<OR>Catalan language<OR>Valencian<OR>Spanish language<OR>Valencian language<OR>valencian<OR>Catalan
Namibia,English<OR>literally English
Kristiinankaupunki,Swedish<OR>Finnish
Vichy Regime,French
Iisalmi,Finnish
Dutch Union,Dutch
Haapavesi,Finnish
Northern Marianas Islands,Carolinian language
Kiikoinen,Finnish
Persian,Dari<OR>Elamite<OR>Ancient Greek<OR>Farsi<OR>Parsi<OR>Greek<OR>Old Persian
Latvia,Latvian language<OR>Latvian
NDH,Croatian
Spanish Monarchy,Spanish
Loppi,Finnish
Albuixech,Spanish
Gambia,English<OR>anglophone
Hyderabad,Telugu language<OR>Telugu-language<OR>Urdu<OR>اردو<OR>Urdu language<OR>Telugu
Niger,Francophone<OR>French language<OR>French<OR>francophone
Prechistoye,Russian
Tonga Islands,Tongan language
Governor-General,English language<OR>English
Shakhunya,Russian
Genf,French
Persian History,Persian
Qazvin,Persian
Oklahoma,English
Siam,Thai<OR>Thai-language
Dyfed,Welsh
Danish,Danish-language<OR>Danish language
Sastamala,Finnish
South Dakota,English
Por,Portuguese
West Frisians,Dutch
West Papua Province,Indonesian<OR>Indonesia
British Colonial Rule,Chinese
Yerevan,Armenian<OR>modern Armenian
Tuva,Tuvan<OR>Tuvin<OR>Tyvan<OR>Tuvinian<OR>Russian<OR>Russian language
Jakobstad,Swedish<OR>Finnish
Nykarleby,Swedish<OR>Swedish-language<OR>Finnish
Russian Imperial Court,Russian-language<OR>Russian
Crna Gora,Montenegrin<OR>Serbian
Zuid-Afrikaansche Republiek,Dutch<OR>Dutch language
Sulkava,Finnish
Universal Esperanto Association,Esperanto
Tammela,Finnish
ND,English
Riojan,Spanish<OR>Castilian
Kontiolahti,Finnish
Federal Constitution,Romansh<OR>Italian<OR>French
Canarian,Spanish
Inari,"Inari, Finland<OR>Aanar"
Lemi,Finnish
Isle Of Man,English<OR>Manx language
Achaemenid Persian Empire,Greek<OR>Old Persian
Oulu,Finnish language<OR>Finnish
New Hampshire,English
Bosnia-Herzegovina,Serbian Cyrillic<OR>Croatian<OR>Serbian<OR>Serbian Latin
Maaninka,Finnish
Turkmenian,Russian
Macanese,Portuguese
Hausjärvi,Finnish
Costa Rica,Spanish-language<OR>Spanish<OR>Spanish language<OR>ES<OR>Castilian
North Dakota,English
Kuortane,Finnish
Holy See,Italian<OR>Latin
Vatican State,Italian
Lutry,French
Argentinean,Spanish
Valencian Country,Spanish<OR>Catalan<OR>Valencian
Central African Republic (Car),French
Sovereign Council Of Asturias And León,Spanish
North India,Hindi
Kosovar,Serbian
NFB,French-language<OR>English<OR>French language<OR>French
Merijärvi,Finnish
Ibiza,Spanish<OR>Catalan
Iowa,English language<OR>English
UDSSR,Russian
Val D'Aran,Gascon<OR>Spanish<OR>Provençal<OR>Occitan<OR>Occitan language<OR>Catalan<OR>Catalonian
Vaud,French-language<OR>French<OR>French language<OR>francophone<OR>Francophone
Burundi,English<OR>Rundi<OR>French<OR>Kirundi
Romans,Latin
Estado Libre Asociado,English
Northern Mariana Islands,English<OR>Chamorro<OR>Chamoru<OR>Carolinian
Finström,Swedish
Volsinii,Etruscan
Samoan Islands,Samoan language<OR>Samoan
Transnitria,Ukrainian<OR>Russian
Ivory Coast,French<OR>francophone
Varkaus,Finnish
Imperial Russia,Polish<OR>Russian
Bellinzona,Italian-language<OR>Italian
Quebecer,French
The Bahamas,English<OR>Anglophone
Karkkila,Finnish
Maltese Islands,Maltese
Netherlands Antilles,Dutch<OR>Papiamento<OR>English<OR>Dutch-language<OR>Papiamentu
Suomussalmi,Finnish
Czechoslovak Republic,Slovak
French Oceania,French
Hämeenkyrö,Finnish
Belarusian Soviet Socialist Republic,Russian
EEC,Spanish<OR>French
Evijärvi,Finnish
Karelia,Russian-language<OR>Russian
Haryanvi,Hindi<OR>Standard Hindi
Muscovite,Russian
Stockholm County Council,Swedish
Pridnestrovian Moldavian Republic,Ukrainian<OR>Moldova<OR>Moldavian<OR>Russian<OR>Moldovan
Khurasan,Persian
Arvidsjaur Municipality,Swedish
Islamic Republic,Persian
Jammu & Kashmir,Urdu
Caribbean Netherlands,English<OR>Dutch
Bex,French
Friesland,Dutch<OR>West Frisian-language<OR>Frisian Language<OR>West Frisian<OR>West Frisian language<OR>Frisian
Ghazni,Dari
Utsjoki,Finnish
Inca,quechua<OR>Quechua
Tyva Republic,Tuvan<OR>Russian
Le Locle,French
Eastern Roman Empire,medieval Greek<OR>Latin
Russian,Swedish<OR>Polish<OR>Finnish<OR>Russified<OR>Slavonic<OR>Adyghe<OR>Abaza<OR>Avar<OR>Meadow Mari<OR>Russian language<OR>Ossetian
Jersiais,English<OR>French
Principality Of Kiev,Old East Slavic
Pillai (Community),Tamil
Serbian Church,Serbian
Pomo People,Pomoan languages<OR>Pomo<OR>Pomoan<OR>Pomoan language
Japan-Related,Japanese language
Gothenburg,Swedish
Vieremä,Finnish
Alta Verapaz,Spanish
East Roman,Latin
Nepal,Nepali<OR>Standard Nepali<OR>Nepali language<OR>nepali language<OR>Nepali Language<OR>standard Nepali
Altai Krai,Russian
Third Reich,German language
South Sudan,English
Oruzgan,Dari
Kaskinen,Swedish<OR>Finnish
Nikolaev Oblast,Russian
Francophone Belgium,French
Northern Ossetia,Russian
Eura,Finnish
Pully,French
Dietikon,German-language
Grand-Saconnex,French
Eastern Turkey,Turkish
Kittilä,Finnish
Luso,Portuguese
Sundbyberg,Swedish
Hyvinkää,Finnish
UN,Spanish<OR>English<OR>French<OR>Russian Language<OR>ES<OR>anglophone<OR>Russian
Odessa Regional State Administration,Ukrainian
Azerbaijan Ssr,Azerbaijani<OR>Azeri<OR>Russian<OR>Russian Language
Chuvash Language,Chuvashia
Cuba,Spanish-language<OR>Hispano<OR>Spanish<OR>Spanish Language<OR>Spanish language
Belarusian People'S Republic,Belarusian
Monaco,French<OR>francophone
Virrat,Finnish
Buganda Kingdom,Luganda
Philippine Republic,English<OR>Filipino
Finn,Swedish<OR>Finnish
Vacallo,Italian
Ristijärvi,Finnish
Bulgarian,Slavonic<OR>medieval Greek<OR>Old Church Slavonic<OR>Old Bulgarian<OR>Bulgarian Cyrillic<OR>Bulgar<OR>Church Slavonic<OR>Byzantine Greek
Middletown,English
Kentuckian,English
Nangarhar Province,Dari
Togo,French
Djibouti,French
British Hong Kong,Chinese
Kannonkoski,Finnish
Tierp Municipality,Swedish
"Ukraine, Soviet",Ukrainian<OR>Russian
Nieuwe Republiek,Dutch
Eastern Orthodox,Bulgarian
Buryat,Russian
Bophuthatswana,Tswana<OR>Setswana<OR>Afrikaans
Vesanto,Finnish
