source,target
West Khasi Hills,India
Monemvasia,Greece
Kanjur-E Olya,Persian<OR>Iran
Oberpfalz,Germany
Benadi,India
National Muzzle Loading Rifle Association,United States
"Dębno, Poznań County",Poland
Valea Neagră River (Repedea),Romania
Niankorodougou Department,Burkina Faso
"Lanuéjols, Lozère",France
"Dare County, North Carolina",United States
"Xavier Institute Of Management, Bhubaneswar",India
Arnasay District,Uzbekistan
Räitsvere,Estonia
Bivange,Luxembourg
"Borówki, Greater Poland Voivodeship",Poland
Montigny-Sur-Armançon,France
"Perisher Valley, New South Wales",Australia
"Huntsville, Texas",USA<OR>United States<OR>American
Pregolya,Russia<OR>Russian
East Hartford,United States
"Union High School (Tulsa, Oklahoma)",Union
"Galeh Khar, West Azerbaijan",Persian<OR>Iran
Taq-E Pol,Persian<OR>Iran
"Böğrüeğri, Tarsus",Turkey
Oasisamerica,Mexican<OR>Mexico
Ginoza,Japan
Vrhovine (Ub),Serbia
Flaherty Island,Canada
Divandarreh,Iran
Mołodiatycze,Poland
New York Comic Con,United States<OR>American
Elizabeth City Regional Airport,United States
Osceola Municipal Airport (Missouri),United States
Pozzuolo,Italy
OFDM,Ethiopia
"Cabanes, Girona",Spain
Harbour Grace Airport,Canada
Gurando-Dōri Station,Japan
"Cheshmehha, Rudbar-E Jonubi",Persian<OR>Iran
UAAI,Australia
Santa Olalla Del Cala,Spain
Bouzon-Gellenave,France
"Doluca, Kahta",Turkey
Hohenstoffeln,Germany
Atreyapuram,India
Reichmarks,Nazis<OR>Germany<OR>Nazi Germany
"South Bingera, Queensland",Australia
Tanambao Tsirandrana,Madagascar
Mahalaxmi Racecourse,India
Ellijay,USA<OR>United States
"Orleans, Massachusetts",USA<OR>American
Vardavard-E Sofla,Persian<OR>Iran
Khur Maksar District,Yemen
Washington Hebrew Congregation,United States<OR>Union
Yangjiang,China
New Jersey State Lunatic Asylum,American
White House Correspondents' Association,United States
Kodambakkam Bridge,India
Väätsa,Estonia
Helsinki Metropolia University Of Applied Sciences,Finland
Cieza,Spain
"Toby, Elk County, Pennsylvania",United States
Bach An Der Donau,Germany
Dangibari,Nepal
"Podlesie, Lubaczów County",Poland
"Pedeh, Bam",Persian<OR>Iran
Huancavelica,Peru
Vatani Stadium,Iran
"Gökçek, Evciler",Turkey
"Samburu, Coast Province",Kenya
Flin,France
"Osowiec, Łódź Voivodeship",Poland
Rugsund Church,Norway
"Jackson Township, Boone County, Arkansas",USA
Åsen Church,Norway
"Barview, Oregon",United States
"Reugny, Allier",France
Xichú,Mexican
Bénonces,France
Brønshøj-Husum,Denmark
Nordkjosbotn Church,Norway
"Tarat, Malaysia",Malaysia
Parbatipur Junction,Bangladesh
Igandu,Tanzania
Bensekrane District,Algeria
Asalem,Iran
Frito Lay,United States
Epic Megagames,United States<OR>American
"Ludlow, California",United States
"Zawadka, Gmina Koło",Poland
"St. Marys, Ohio",United States
"Mutukula, Tanzania",Tanzania
"Salem Township, Steuben County, Indiana",United States
Cristo Redentore,Italy
"Palazzo Salimbeni, Siena",Italy
Saint-Émilien-De-Blain,France
Osama Bin Laden,Pakistan
"Buk, Podkarpackie Voivodeship",Poland
Terauchi Station,Japan
Borgo Tossignano,Italian
"Annville, Kentucky",USA<OR>United States
Kotórz Wielki,Poland
Rąbień,Poland
Deerlijk,Belgian<OR>Belgium
Cunningham Falls State Park,United States
Pieszczaniki,Poland
"Khewra, Haryana",India
Peabody Institute,United States<OR>American
New Westminster Secondary School,Canada
"Zarvan, Kurdistan",Iran
Lazy Mountain,United States
Molochansk,Ukrainian<OR>Ukraine
"Grand Theatre (London, Ontario)",Canada
Etnesjøen,Norway
"Génova, Quetzaltenango",Guatemala
Fc Winterthur,Switzerland<OR>Swiss
Brzóski Brzezińskie,Poland
Rideau Street Chapel,Canada
"Soltanabad, Mahan",Persian<OR>Iran
Azerbaijan–Canada Relations,Azerbaijan
"Bennington, Vermont",United States<OR>American<OR>USA
Dulene,Serbia
Yorkton Regional High School,Canada<OR>Canadian
V Beach Commonwealth War Graves Commission Cemetery,Turkey
Medno,Slovenia
"Glenville School (Greenwich, Connecticut)",United States
Villaz,France
Spring Branch School Of Choice,United States
Lekszyce,Poland
Gautam Buddha Nagar District,India
Kallang Tennis Centre,Singapore
Långasjö,Sweden
"Szczepanowice, Łódź Voivodeship",Poland
Wiatrołom,Poland
Stadion Oporowska,Poland
Cooranbong,Australia
Haukeli,Norway
"Loukou, Togo",Togo
Mount Baldy School District,USA
Odonów,Poland
South Platte River,United States<OR>Union<OR>USA
"Sussex Parish, New Brunswick",Canadian
KUPL,American
Nangaimozhi,India
Wwwa (Fm),USA
Vale Do Lobo,Portugal
Fort Hayes Metropolitan Education Center,United States
Timbaúba Dos Batistas,Brazil
Aru Islands,Indonesia
Heraclea Sintica,Bulgaria
Sainte-Colombe-La-Commanderie,France
Breux-Sur-Avre,France
Bega Veche River,Romania
Vallanca,Spain
Liselund Park,Danish
Chamnaka,Pakistan
"Albert, France",France
Chey,France
Seven Fields,United States
Irapuram,India
Cuzorn,France
Şile Feneri,TUR<OR>Turkey
"Carrington, Saint Philip, Barbados",Barbados
"Somerville School, Greater Noida",India
Coats Of Arms Of The Holy Roman Empire,Holy Roman Empire
Baltic University,Germany
Mississippi Highway 3,United States
Namsan Station (Busan),South Korea
Padi,India
Landestheater Coburg,Germany
Haft Chah,Persian<OR>Iran
Colville Lake Water Aerodrome,Canada
Politics Of Edinburgh,United Kingdom
Elizade University,Nigeria
Netherlands Men'S National Ice Hockey Team,The Netherlands
"Rohwer, Arkansas",United States
Kyūkan Iryō Center-Mae Station,Japan
Foss-Eikeland,Norway
2005–06 Czech 2. Liga,Czech
Fort Wayne,United States<OR>US<OR>American<OR>USA
Galway Bay,Irish<OR>Ireland
Pozán De Vero,Spain
Helios Airways,Cypriot<OR>Cyprus
"Webster Park, Illinois",United States
Knik Arm Ferry,US
Andouque,France
"Krzczonów, Świętokrzyskie Voivodeship",Poland
Cenne-Monestiés,France
Tušnica,Bosnia
Skomack Mały,Poland
Reserve Creek,Australia
Myers-Masker House,United States
Appdynamics,American
"Waterbury, Vermont",United States<OR>American<OR>USA
San Lazzaro,Italian<OR>Italy
Avianca Building,Colombia
"Lawrence County, Illinois",United States
WWPR,USA<OR>American
Darss-Zingst Bodden Chain,Germany
Fk Sūduva Marijampolė,Lithuania
"Nałęczów, Świętokrzyskie Voivodeship",Poland
Oberalpsee,Switzerland
Villa Lugano,Argentina
Sobrado Abbey,Spain
Coulee City,United States
Takasu Station (Kōchi),Japan
Klekotowo,Poland
J. B. Jones House,United States
"Brock, Ontario",Canada
Rańsko-Leśniczówka,Poland
Arqueossítio Da Rua De D. Hugo,Portugal
Csv Apeldoorn,Netherlands
"Lake Cormorant, Mississippi",United States
New Cairo City,Egypt
CJEC-FM,Canadian
Bead Hill,Canada
Port St Johns,South Africa
Saxonburg,United States
"Murphy Lake (Troup County, Georgia)",United States
"Luverne, Minnesota",United States<OR>American<OR>USA
Jaedepo District,Liberia
Lumarzo,Italian
Bezenye,Hungary
Davud-E Peyghambar,Persian<OR>Iran
2012 India Blackouts,India
Balama District,Mozambique
Gibbons V. Ogden,United States
Cape Coral Hurricanes,United States
Baetic System,Spain
Dos Patos River (Mato Grosso),Brazil
Zigliara,France
Sterminos River (Cerna),Romania
Mount Hutapanjang,Indonesia
Smaszków,Poland
"Bayan-Ovoo, Ömnögovi",Mongolian<OR>Mongolia
Dzērve Manor,Latvia<OR>Latvian
"Forman, West Virginia",USA
"Mulberry, California",United States
Roseto Valfortore,Italy
Surhów-Kolonia,Poland
"Wilcza Jama, Sokółka County",Poland
Mwenge,Uganda
Mohegan Lake,American
"Clifton Heights, New York",United States
Hanauma Bay,United States<OR>US
Western Mexico,United Mexican States<OR>Western Mexico
"Vist, Iran",Persian<OR>Iran
"Mehdiabad, Isfahan",Persian<OR>Iran
Sagiada,Greece
"Hordville, Nebraska",United States
"Central City, Pennsylvania",United States<OR>American
"Renmin Road Subdistrict, Haikou",China
Brenham Heritage Museum,US
Kirabin,Azerbaijan
Summum (Grenoble),France
Nathan Boone Homestead State Historic Site,United States
Godar Takhti,Persian<OR>Iran
Kalotuwawa,Sri Lanka
Esteban Abada High School,Philippines
Móra La Nova,Spain
Laurel Valley Golf Club,United States
Zloćudovo,Serbia
"Adamów, Białobrzegi County",Poland
Kurtz'S Mill Covered Bridge,United States
"Mordecai Lincoln House (Springfield, Kentucky)",United States
Grande Sido,Chad
Avesta,Sweden<OR>Swedish
"Highlandville, Iowa",United States
Asasa,Ethiopia
Greek Revival,Union<OR>American<OR>United States<OR>USA<OR>U.S.A.
Caivano,Italian
Păiușeni River,Romania
Olšany (Vyškov District),Czech Republic
Wltq (Am),USA
Längsee (Kärnten),Austria
Mbrostar,Albania
Masi Church,Norway
Sérandon,France
UAZ,Russia
Axat,France
Sungjibaegam,North Korea<OR>North Korean
Miss Universe Vietnam,Vietnam<OR>Việt Nam
Waeng Noi District,Thailand
Les Maillys,France
Gevrey-Chambertin,France
Black Star Line,American
Largul River,Romania
Metv,United States<OR>USA
"Palm Island, Bermuda",Bermuda
Combined Arms Academy Of The Armed Forces Of The Russian Federation,Russian Federation
Kominato Railway,Japan
"Esmaili Sofla, Kerman",Persian<OR>Iran
"Ligonier, Indiana",United States
Electric Castle Festival,Romania
Phutthamonthon District,Thailand
Guaymas,Mexican<OR>Mexico
I-435,United States
Diocese Of The Arctic,Canada
Sheykh Ali Kalayeh,Persian<OR>Iran
Pol-E Zanguleh,Persian<OR>Iran
Chachai Falls,India
Pumasillu,Peru
Mayang Miao Autonomous County,China
East Liberty Presbyterian Church,United States
Cumpănița River (Topolog),Romania
Verycd,China
"Xi County, Henan",China
Saint-Charles River,Canada
Chalkidiki,Greece
"Santa Cruz, Occidental Mindoro",Philippines
Chabar,Persian<OR>Iran
Chairman Of The Verkhovna Rada,Ukraine
Santa Cruz Do Capibaribe,Brazil
Chengalpattu,India
Reverie,United States<OR>American
Melgushë,Albania
Anavoor,India
Cucurpe Municipality,Mexico
"Chambless, California",United States
Whitsett,United States<OR>African-American<OR>American
"Hialeah Gardens, Florida",United States
"Benito Juárez Airport, Argentina",Argentina
Maaritsa,Estonia
"Davudlu, Agdash",Azerbaijan
Moreton,Australia
Erlach District,Switzerland
Ōfunato Station,Japan
Sarput,Persian<OR>Iran
Lucknow Junction,India
Anna Maria Island,United States
Hodh,Mali<OR>Mauritania
2007 Swiss Open Super Series,Switzerland
Mercer Island,United States<OR>American
"Webbwood, Ontario",Canadian
"Strzeszyn, Pomeranian Voivodeship",Poland
"Government House, Baku",Azerbaijan
"Grey College, Bloemfontein",South Africa
Phra Nakhon,Thailand
Daimler Ag,Germany
Nh 206,India
Mark Vii Limited,United States<OR>American
Trestles,United States
Vosselare,Belgium
Ħal Balzan,Maltese<OR>Malta
Mint Director,United States
Mkalles,Lebanon
Gabriel Pizza,Canadian
Horní Krupá,Czech Republic
Cape Breton South,Canada<OR>Canadian
"Lilydale, Victoria",Australia
Regina,Canada<OR>Canadian
University Of Ruse,Bulgaria
North Caicos Airport,Caicos Islands
Zéro Musique,Canada
"Harinagar, Mayabunder",India
Seattle Impact,American
Jongam-Dong,South Korea
"Khaledabad, Tehran",Persian<OR>Iran
Sarawak Corridor Of Renewable Energy,Malaysia
Pilareta,Serbia
Columbia State Historic Park,USA
Alikovsky District,Russian Federation<OR>Russia<OR>Russian
Japan National Route 369,Japan
National Cancer Institute,United States<OR>US<OR>American<OR>USA
Große Lößnitz,Germany
Kallerup Stone,Denmark
Doftănița River (Trotuș),Romania
Lisheen,Ireland
Jhalokati,Bangladesh
"Bozman, Maryland",United States
Uanl Tigres,México
Samba District,India
Daram,Philippines
Lenox Township Church Of The New Jerusalem,United States
"Zalesie, Żnin County",Poland
New Issues Press,United States<OR>American
Prince Edward Island Railway,Canada<OR>Canadian
CISM-FM,Canadian
"Latty, Ohio",United States
Sudwala Pass,South Africa
Tobu Isesaki Line,Japan
1924 Klass I Season,Sweden
List Of Populated Places In Siirt Province,Turkey
"Pinehurst, New York",USA
Vallensbæk Station,Denmark
Eslamabad-E Kord,Persian<OR>Iran
Omineca Mountains,Canada
Friedrichswerth,Germany
Ernolsheim-Bruche,France
Oradea Airport,Romania
Makinyambu,Kenya
Hiangzou,India
Niitvälja,Estonia
Oxapampa District,Peru
"Harmon, Louisiana",United States
Hesarak (Karaj),Iran
Bicaz,Romanian<OR>Romania
Qazi Khan-E Sofla,Persian<OR>Iran
Sluitingsprijs Oostmalle,Belgium
Komi Okrug,Russia
Södra Ängby,Sweden
Fc Tucson,American
Rosario De Lerma,Argentina
"San Manuel, Arizona",United States
Buhot River,Romania
"Burtner, Maryland",United States
Marshall Commons (Marshall University),USA<OR>United States
Bershad Raion,Ukrainian<OR>Ukraine
Amirabad-E Bala,Persian<OR>Iran
Nametar,Nepal
Budowlani Łódź,Poland
Mizrana,Algeria
Sabalgarh (Vidhan Sabha Constituency),India
Kargıcak,Turkey
"Zuleh, Lorestan",Persian<OR>Iran
Warren Alpert Medical School,United States
Yongle Station,Taiwan
Coalville,United Kingdom<OR>UK
Electoral District Of Ross Smith,Australia
"Seyyedabad, Bukan",Persian<OR>Iran
"Holmdel Township, New Jersey",United States
Mříčná,Czech Republic
"Antonówka, Opole Lubelskie County",Poland
Southeast Texas,United States<OR>USA
Huta Dzierążyńska,Poland
St. Catharine College,United States
Emmet Township,United States<OR>USA
Qasimabad Taluka,Pakistan
Minnesota State Senate,United States<OR>American
Broadcast Music Incorporated,American
Yakuur,Nigeria
Mirinda,Spain
Anaheim Union High School District,United States<OR>American
St Virgil'S College,Australia
Office Of Tax Policy,United States
"St. Peter'S Church, Leuven",Belgium
"Homer, Wisconsin",United States
Black Jazz Records,American
6Th District,United States<OR>US<OR>American
Estevan/Bryant Airport,Canada
Neauphlette,France
Rodalies,Spain
Columbia Grammar & Preparatory School,United States
Aligide River,Eritrea
Wyoming Infrared Observatory,USA
Kuroishi Onsenkyō Prefectural Natural Park,Japan
Luangwa Valley,Zambia
Birkenberg (Ohm Hills),Germany
Tele2Vision,Swedish
"Las Tablas, Los Santos",Panama
Da'Am Workers Party,Israel
Makiabad,Persian<OR>Iran
Dobrąg,Poland
St. Catharines—Brock,Canada
Burnaby Mountain Secondary School,Canada
"Sada, Navarre",Spain
Nikiforos,Greece
Kiswarani Q'Asa,Peru
Bureau Of Justice Statistics,United States
Ban Ban Springs,Australia
Sela Pri Kamniku,Slovenia
"Rockville, Indiana",United States
"Reliance, Delaware",United States
"Rudzisko, Świętokrzyskie Voivodeship",Poland
"Mill Park, Portland, Oregon",USA
Svay Rieng,Khmer<OR>Cambodia
Seonbu-Dong,South Korea
Pik Pobedy,Kyrgyzstan
"Zalesie, Złotów County",Poland
Mayya,Russia<OR>Russian
Zgornja Slivnica,Slovenia
"Montgomery Township, Jennings County, Indiana",USA<OR>United States
Tanizaki Prize,Japan
Boxer Dameligaen,Denmark
University Of Groningen,Netherlands
Meeker,United States<OR>US<OR>American
Aïn Hessania,Algeria
La Rhune,Spain
Marion Municipal Airport (Kansas),United States
Lozanj,Serbia
Lakewood Gold Coast,United States
Second-Longest Pontificate,Vatican City
"Kirov, Shusha",Azerbaijan
Engine Company No. 5,United States
Gârnic,Romania
"Eldon Parish, New Brunswick",Canadian
East Oak Lane,United States
Lydiane,Senegal
Aghmiyun Rural District,Persian<OR>Iran
Mercer County,United States<OR>American<OR>USA
Mitéuca River,Brazil
Astram Line,Japan
Lopburi Solar Farm,Thailand
Amûdê,Syria
Syas,Russia
Tijuana River Estuary,USA
Tenkinsky District,Russia
Chlebice,Poland
"Saliceto, Haute-Corse",France
Otzoloapan,Mexico
"Phước Hải, Đất Đỏ",Vietnam
Pannonian Plain,Serbia
Lolobi,Ghana
Northern California,Union<OR>US<OR>American<OR>United States<OR>USA<OR>U.S.A.
America'S Great Outdoors Initiative,American
St. John The Baptist Chapel,United States
"Portage Lake, Maine",United States
Palais Des Sports,France
Blue Rock Township,United States
Al Fattan Marine Towers,UAE<OR>United Arab Emirates
Lupa Gold Field,Tanzania
Vesijako,Finland
Moldovița River,Romania
Doorn,Netherlands
Mazraeh-Ye Nanva,Persian<OR>Iran
Avrig,Romania
"Rochegude, Gard",France
Gilocourt,France
Isirawa,Indonesia
"Roslyn, New York",United States<OR>American
Hamamözü,Turkey
Freie Waldorfschule Wetterau,Germany
Allahabad Doomak,Persian<OR>Iran
Zubovskaya Bay,Russia
Mount Pleasant Caldera,Canada
1992 Thriftway Atp Championships,USA
"Richfield, Minnesota",United States<OR>American<OR>USA
Canton Of Riez,France
Kanna Dam,Japan
"Woodville Township, Sandusky County, Ohio",United States
"Arcey, Côte-D'Or",French<OR>France
"Genouilly, Cher",France
Baltic Cable,Germany
Quebec Route 195,Canada
Q Hall Of Fame Canada,Canada
Roman Catholic Hospital,Namibia
Deh-E Shaduiyeh,Persian<OR>Iran
"Nasirabad, Isfahan",Persian<OR>Iran
"Panglima Estino, Sulu",Philippines
Ferryden Park,Australia
Khadyzhensk,Russia
Buturovići Kod Drozgometve,Bosnia
Byariye,Russia<OR>Russian
Hsl 4,Belgian<OR>Belgium
"Lake Tomahawk (Cdp), Wisconsin",United States
Triton Fountain (Malta),Malta
Vilnius St. Joseph Seminary,Lithuania
New York State Independence Party,US
"Scots Kirk, Lausanne",Switzerland
Ubaye,France
Kitashinagawa Station,Japan
Obesity In Australia,Australia
Jardín,Colombia
Autovía A-318,Spain
"Augusta, Indiana",United States
"Januszowice, Busko County",Poland
Upper Bavaria,Germany
"Poyner Township, Black Hawk County, Iowa",USA
Dysiek,Poland
Ahu Tappeh,Persian<OR>Iran
Kodak Theater,American
Markirch,France
German Submarine U-42 (1939),Nazi Germany
Tokyo University Of Technology,Japan
Kirghiz Ssr,Soviet<OR>Soviet Union<OR>Russian<OR>USSR
Rondos District,Peru
Meyrignac-L'Église,France
Kulmbach (District),Germany
Hilfikon,Switzerland
Bari–Martina Franca–Taranto Railway,Italian
"Medicine Hat, Alberta",Canada<OR>Canadian
Babongo,Gabon
Gatón De Campos,Spain
Khao Ang Rue Nai Wildlife Sanctuary,Thailand
Virmaše,Slovenia
"Gulf Hammock, Florida",United States
"Portuguesa, Rio De Janeiro",Brazil
São José Do Hortêncio,Brazil
Šetějovice,Czech Republic
Au Conference Center And Office Complex,Ethiopia
Pelaneng Airport,Lesotho
"Hyde Park, New York",USA<OR>United States<OR>American
Tehuantepec Route,Mexican
Katagan,Tajikistan
"Harrisonville, Kentucky",United States
Dobo Airport,Indonesia
Gmina Drezdenko,Poland
"Upson County, Georgia",United States<OR>USA
Kelaniya Raja Maha Vihara,Sri Lanka
Kuryu Rakusen-En Sanatorium,Japan
Oudaha,Nepal
"Minamikawachi District, Osaka",Japan
Arquelio Torres Ramírez Coliseum,American
Čortanovci,Serbia
Forléans,France
Escandolières,France
Manisan (Chungcheongbuk-Do),South Korea
Fiac,France
Ban Rong,Thailand
Anáhuac,México
Natel-E Restaq Rural District,Persian<OR>Iran
Lisiaki,Poland
"Doonan, Queensland",Australia
"Łącznik, Opole Voivodeship",Poland
"Our Lady Of Chaldeans Cathedral (Southfield, Michigan)",United States
Ust-Charky,Russia
Wall Stadium,United States
Nissojávri,Norway
"Qarezi, Razavi Khorasan",Persian<OR>Iran
Quxur,Azerbaijan
Stary Ochędzyn,Poland
"Mystki, Greater Poland Voivodeship",Poland
Mouni,Burkina Faso
Abrumand,Iran
Mobarakiyeh,Persian<OR>Iran
"Kadaka, Rapla County",Estonia
Katara Pass,Greece
"Dawson Springs, Kentucky",American
"Gölbelen, Çıldır",Turkey
Tübi̇tak Space Technologies Research Institute,Turkey
Sunarpani,Nepal
Dunbar-Vinton House,USA
Chunian Tehsil,Pakistan
Orleans Parish Prison,United States
Shatoysky District,Russia
Warwick Municipal Airport,United States
"El Rancho, California",United States
Ragusa,Italy<OR>Croatia
Al-Azhar Mosque,Egypt
Wilderness Canoe Base,USA
North Dundas,Canada
Parasapur,India
Wild Coast Region,South Africa
"National Register Of Historic Places Listings In Mobile County, Alabama",United States
"Restigouche County, New Brunswick",Canadian
"Chahar Divar, West Azerbaijan",Persian<OR>Iran
European Route E39,Norwegian<OR>Norway
Sunakhani,Nepal
Traill International School,Thailand
Podastinjsko Brdo,Bosnia
"Rasta, Akershus",Norway
"Atlanta, Indiana",United States
Galabadawatta,Sri Lanka
Shimo-Imaichi Station,Japan
"Hanaford, Illinois",United States
"Crosby Township, Pine County, Minnesota",United States
Nogawki,Poland
Vignol,France
Yakassirou,Benin
Manshiyat Naser,Egypt
"Ostałów, Masovian Voivodeship",Poland
"Manns Choice, Pennsylvania",United States
Lardjem,Algeria
Strážná,Czech Republic
Richmond Green Secondary School,Canada
"Michałki, Podlaskie Voivodeship",Poland
Three Bronze Discs,USA<OR>American
Beardstown,USA<OR>United States
Pariisi,Estonia
Demity,Poland
"Soeda, Fukuoka",Japan
Lac De Petichet,France
"Sweetwater Creek (Gray County, Texas)",American
"Golden Village (Richmond, British Columbia)",Canada
Beaumont-Les-Autels,France
Niazagheh,Persian<OR>Iran
Parksidan,Sweden
Evros River,Turkey<OR>Greek<OR>Greece
Murder Of Chrissie Venn,Australia
Urpay District,Peru
Houston Executive Airport,United States
"Hoseynabad, Kakavand",Persian<OR>Iran
SF-88,United States
Schiavi Di Abruzzo,Italy
"Toqua Township, Big Stone County, Minnesota",United States
Glyfada,Greece
Tagassaare,Estonia
Kamareddy (Assembly Constituency),India
Balatonvilágos,Hungary
"Sveti Duh, Škofja Loka",Slovenia
Martial Arts History Museum,American
Chiyorichō-Itchōme Station,Japan
Teufelsmoor,Germany
"Məzrəli, Saatly",Azerbaijan
Province Of Cuneo,Italy
"Neyestan, Razavi Khorasan",Persian<OR>Iran
State Route 181,US
Tranebergsbron,Sweden
Chick Evans Field House,USA
South Australia Aquatic And Leisure Centre,Australia
Borredà,Spain
Nawcz Railway Station,Poland
Drzewice,Poland
KGLX,USA
Benhesar,Persian<OR>Iran
"Five Forks, Calhoun County, West Virginia",United States
"Hopewell Township, Cumberland County, New Jersey",United States
Mount Ayliff,South Africa
Mauerbach Charterhouse,Austria
Nzérékoré Prefecture,Guinea
"National Stadium, Bukit Jalil",Malaysia
Heinrich Mann Prize,East German
"Castletown, County Wexford",Ireland
"Malberg, Altenkirchen",Germany
Equatoria,South Sudan<OR>Southern Sudan
Trondhjems Elektricitetsværk Og Sporvei,Norway
Kläppa,Sweden
Fort Sill,United States<OR>American<OR>USA
"Jim Hogg County, Texas",United States
Boudjebaa El Bordj,Algeria
"Beaulieu, Côte-D'Or",France
"Bonville, New South Wales",Australia
White Crown Mountain,Canada
Chaguaramas,Trinidad<OR>Tobago
Regionalised 3Rd Division,Argentine
Marion County Courthouse (Ohio),United States
Mazi Kalleh,Persian<OR>Iran
Saint-Aubin-De-Médoc,France
Baladay,Afghanistan
Québec Cartier Mining Company,Canada<OR>Canadian
Sig-Noghin,Burkina Faso
Parliament Of Pakistan,Pakistan
Regina Beach Airport,Canada
Vindhya,India
Cầu River,Vietnam
San Martiño,Spain
Chérisy,France
D'Evelyn Junior/Senior High School,United States
Écuélin,France
Provinces Of Chile,Chile
Las Vegas Hilton,United States<OR>American<OR>USA
Durăceasa River,Romania
Frederick'S Of Hollywood,United States<OR>USA
Burgbernheim,Germany
Kyokushinkai,Japan
Orthodox Syrian Church In Malaysia,Malaysia
Ruevtsi,Bulgaria
Nanda Devi Raj Jat,India
AWU,Australia
Latronquière,France
"Biskupice, Lučenec District",Slovakia
Ayteke Bi District,Kazakhstan<OR>Kazakh
Central Freeway,United States
"Barrow, Illinois",United States
Roman Catholic Diocese Of Djibouti,Djibouti
Seltso,Russia
Central Arkansas,United States<OR>US<OR>American
Gav Bast,Persian<OR>Iran
Shah Jamshidi,Persian<OR>Iran
"Bonita, Texas",United States
Villarreal,Spain
King'S Road (Singapore),Singapore
Boyuk Zira,Azerbaijan<OR>Azerbaijani
Richmond Hospital,Canada
Townships,Union<OR>China<OR>US<OR>American<OR>United States<OR>USA
Terwa Dahigawan,India
Babhalgaon,India
Mill Creek (San Bernardino County),United States
"Drvenik, Split-Dalmatia County",Croatia
CBIE,Canada
Piacenza Railway Station,Italy
"East Preston, Nova Scotia",Canadian
Gislaved,Sweden
Palo Seco,Argentina
Kurokawa Station (Kanagawa),Japan
Seling,India
"Danish Folketing Election, 1945",Denmark
Pétange Railway Station,Luxembourg
Papagni River,India
Ab Bandan Kash,Persian<OR>Iran
Wakayamadaigakumae Station,Japan
Sugandipuram,Sri Lanka
Storybook Land,United States
Lohe-Rickelshof,Germany
Harris-Kearney House,Union
Screven County School District,USA
Melleh Sohrab,Persian<OR>Iran
"Dolbazlar, Manavgat",Turkey
List Of Villages In Patepur Block,India
Al Khawd,Oman
Équeurdreville-Hainneville,France
Santamaría Bullring,Colombia
Vukovski Dol,Slovenia<OR>Slovene
"Hader, Minnesota",United States
Rissiana,Pakistan
Mazraeh Seyyedi,Persian<OR>Iran
PIAA,USA<OR>United States<OR>American
The Four'S,United States
Panicale,Italian
North Governorate,Lebanese<OR>Lebanon
Drożyska Średnie,Poland
Prague-East District,Czech<OR>Czech Republic
Kahriz-E Lotfi,Persian<OR>Iran
Gręzów,Poland
Niger At The 1964 Summer Olympics,Japan
Octagon Hotel,United States
North Carolina Highways,United States
"Ida, Kentucky",United States
Bestun Station,Norway
Aachen Formation,Belgium
Cerro Branco,Brazil
Angl,Armenia
Băile Tușnad,Romania
Tunka,Russia
Leniwka,Poland
Republican Assembly,Northern Cyprus
10Th !F Istanbul Afm International Independent Film Festival,Turkey
Everland Resort,South Korea
Surjani Town,Pakistan
Muttumpuram,India
Nhk Science & Technology Research Laboratories,Japan
Dobro Selo (Bosanska Krupa),Bosnia
Senador Vasconcelos,Brazil
Luk Challenge Chrono,Germany
Now Deh-E Gonabad,Persian<OR>Iran
"Jinks, Kentucky",United States
Dvorska,Serbia
Houyoux,Belgium
Anebos Castle,Germany
"Bethlehem, Maryland",United States
Oesel,Estonia<OR>Estonian
Eyvashan Seyl,Persian<OR>Iran
O'Brien General Store And Post Office,USA
University Of La Serena,Chile
Annales Cavenses,Italy
Nærsnes,Norway
Mattō Station,Japan
Breda,The Netherlands<OR>Netherlands<OR>Dutch
Lake Carmi,United States
Mirag Mahalleh,Persian<OR>Iran
University Of Toronto President'S Estate,Canada
Coconut Grove,United States<OR>USA
Anawal,India
IQD,Iraq
"Agou, Ivory Coast",Ivory Coast
Turneffe Atoll,Belize
2007 Edward Jancarz Memorial,Poland
Chambers-Strathy Batholith,Canada
Sibuyan Sea,Philippines
Communication Workers Union (Trinidad And Tobago),Trinidad
Dedelstorf,Germany
"Orleans County, New York",United States<OR>American<OR>USA
Tolofon,Greece
Media-Saturn-Holding Gmbh,Germany
Denny Triangle,USA<OR>United States
"National Register Of Historic Places Listings In Story County, Iowa",United States
Sefiddasht Rural District,Persian<OR>Iran
Liguanea,Jamaica
Magasu,Persian<OR>Iran
Dębowce,Poland
Asker,Norway<OR>Norwegian
South Africa Partners,United States
Teposcolula District,Mexico
"Middletown, Indiana",United States
Nanakuli High And Intermediate School,United States
Wyrębiska,Poland
"Wonthaggi, Victoria",Australia
Gerényes,Hungary
Qingchengshan Railway Station,China
Seventy-Fourth Congress,United States
Karniów,Czech Republic
"Bayjan, Fars",Persian<OR>Iran
Bielsko,Polish<OR>Poland
Lutheran,Danish<OR>Denmark
Buloh Kasap Bridge,Malaysia
"Jamberoo, New South Wales",Australia
Aliabad Molla Alireza,Persian<OR>Iran
Proud Politics,Canada
"Şəlvə, Khojali",Azerbaijan
Gäuboden,Germany
"Vega Township, Marshall County, Minnesota",United States
Ronco Canavese,Italian
Achiet-Le-Petit,France
Masséda,Togo
