source,target
کالوی (ضلع),کالوی
کمیریائی بوسپورس,پانٹیکاپیئم
رائن گاو-ٹاؤنوس-Kreis,بد شوالباخ <OR> لینگن شوال باخ
شوشہ ضلع,شوشہ
سینڈائی ڈومین,سینڈائی
ڈیوڈسن کاؤنٹی، ٹینیسی,ڈاؤن ٹاؤن نیش ول
لا کول، موناكو,موناكو <OR> موناکوئی
ایڈمنڈسن کاؤنٹی,براونزویل <OR> براؤنزویل، کینٹکی
بنگوئٹ,لا ٹرینیڈاد
رفٹ ویلی,نکورو
جمناگر ضلع,جمناگر
پولکووِس کا ضلع,پولکووِس
جاپان,ٹوکیو
ہرزیگ-بوسنیا کاؤنٹی,لیوینو
ہری نگر,نئی دہلی
کانگولیس,لیوپولڈویل <OR> کینشاسا <OR> برازاویل
چرکاسی,چرکاسی
شاتسکی ضلع,شاتسک
ایل پاسو کاؤنٹی، کولوراڈو,کولوراڈو اسپرنگز، کولوراڈو <OR> کولوراڈو اسپرنگز
قاسم خانہ,کاسیموف
فریسنگ (ضلع),فریسنگ
کلدیائی,بابِل
آرتھاباسکا ریجنل کاؤنٹی میونسپلٹی,وکٹوریہ ویل
کیدیری سلطنت,کدیری شہر
شمالی روڈیشیا,لوساکا
خامن ضلع,خامنم
فرانسیسی گیانا,کیین
مونرو کاؤنٹی,روچیسٹر <OR> روچیسٹر، نیو یارک
گریڈی کاؤنٹی، اوکلاہوما,چکاشا
کلارک کاؤنٹی، جارجیا,ایتھنز، جارجیا <OR> ایتھنز-کلارک کاؤنٹی <OR> ایتھنز
انٹیبوکا محکمہ,لا اسپیرانزا
مچالوفسے ضلع,مکھالوفسے
ایکاسٹ-برینڈے,ایکست <OR> اکاسٹ، ڈنمارک
کوڈاگو,مرکارا <OR> مڈیکیری
کینٹون آف ٹروئس-7,ٹروآیس
انوکاہ,انوکاہ <OR> انوکا، مینیسوٹا
ویبر کاؤنٹی، یوٹاہ,اوگڈن شہر
متوکلite سلطنت یمن,تیز
پینڈل,نیلسن <OR> نیلسن، لینکشائر
ہیسن-کاسل,کاسل
بارتھولومی کاؤنٹی,کولمبس، انڈیانا <OR> کولمبس
بیروون ضلع,بیروان
لرامی کاؤنٹی، وائیومنگ,چیینے، وائیومنگ <OR> شایین
کے آر,سیول
کینوشا کاؤنٹی، وسکونسن,کینوشا <OR> کینوشا، وسکونسن
تیہاما کاؤنٹی,ریڈ بلف
لودویکا میونسپلٹی,لودویکا
پین کاؤنٹی، اوکلاہوما,سکون پانی
شمالی سلاویسی,مانادو <OR> مانادو
طولکرم گورنری,طولکرم <OR> طولکرم
میڈویژیہ گورسکی ضلع,کارہومکی <OR> میڈویژیہ گورسک
مغلیہ سلطنت,آگرا <OR> شاہجہان آباد <OR> پرانی دہلی
صوبہ ویبو والینٹیا,ویبو والینتیا <OR> ہپونین
ٹرانسیلوانیا کاؤنٹی,بروورڈ <OR> بروارد، شمالی کیرولائنا
شہر ماؤنٹ آئزا,ماؤنٹ آئزا
گورما,فدا ن'گورما <OR> فدا ن'gورما
پلاٹ کاؤنٹی,پلاٹ سٹی، میزوری <OR> پلاٹ سٹی
کالاوے کاؤنٹی، میزوری,فولٹن، میزوری <OR> فولٹن
ای یو,اسٹراسبرگ <OR> برسلز
لیسیبو میونسپلٹی,لیسیبو
راک لینڈ کاؤنٹی، نیو یارک,نیو سٹی، نیو یارک <OR> نیا شہر
کریمیائی وفاقی ضلع,سیمفروپول
پونے,پونے شہر
سلیمان جزائر,ہونیارا
نیبرو میونسپلٹی,نیبرو
کورنتھیا,کورنتھ
ڈوکلیئر کا کینٹون,ڈوکلیر
شاشنک,مرشدآباد
برزگ ڈولنی,ڈیہیرنفرتھ
چاول کا ضلع,فارِی باؤٹ
پیسکیٹکوس کاؤنٹی، میین,ڈوور-فوک کرافت
لوکھویٹسیہ ریجن,لوکھویٹسیہ
انٹسیرانا صوبہ,انٹسیرانا
افیون صوبہ,افیون <OR> افیون
اوگووے-لو لو صوبہ,کولاموتو
گریز ہاربر کاؤنٹی، واشنگٹن,مونٹیسانو
ہنٹ کاؤنٹی، ٹیکساس,گرینویل، ٹیکساس <OR> گرینویل
ریئل کاؤنٹی,لیکے
گغارکونیک,گاور
ویبورگسکی ضلع,ویبورگ <OR> ویبورگ <OR> ویپورى
الامیکی کاؤنٹی,واؤکن <OR> واؤکن، آئیووا
جنٹوفٹے میونسپلٹی,چارلوٹینلینڈ
کمیونٹی آف میڈرڈ,میڈرڈ
جیو کا علاقہ,کرایوا
سی آر او,زگریب
ٹرن-ایٹ-گارون,مونٹوبان
نیولسکی ضلع، سکھالین صوبہ۔,نیولسک
امریکی قبضے کا علاقہ,برلن
نچلا نورمانڈی,کین
اسٹیل کاؤنٹی,اوواتونا، MN <OR> اوواتونا <OR> اوواتونا، مینیسوٹا
تاشقند,تاشقند
نیو سیگوویا محکمہ,اوکوتال
پٹکن کاؤنٹی,ایسپن <OR> ایسپن، کولوراڈو
الجزائر,الجزائر <OR> الجیریس
سنوہومش کاؤنٹی,ایورٹ <OR> ایورٹ، واشنگٹن
برطانوی ہندوستانی سلطنت,کولکتہ
بولیخمسائی صوبہ,پکسانے <OR> پاکسان <OR> پاکسان
گمینا سٹیکووکا-نووینی,اوسیدلے-نووینی
دھمر,ذمار، یمن <OR> دھمر
سسیلی,نیپلز <OR> کاتانیا <OR> پانورموس <OR> نیپلز، اٹلی <OR> نیپلز <OR> پالermo <OR> پالیرمیتان
لینکیوئی صوبہ,پورٹو مونٹ
کیف-سویاتوشن ریون,کیف
ایونیس-سر-ہیلپ کا ضلع,اویسنس-سر-ہیلپ
بلٹ کاؤنٹی، کینٹکی,شیپرڈزویل
ولکس کاؤنٹی، جارجیا,واشنگٹن <OR> واشنگٹن، جارجیا
ہمپ ہل کاؤنٹی,کینیڈیائی <OR> کینیڈین، ٹیکساس
کوہلا پریش,کوہلا
میورک کاؤنٹی,ایگل پاس
ہوکاido پریفیچر,سپورو
نانٹری کا ضلع,نانٹرے
تنسرم,داوی <OR> تاؤوی
تسکاراواس کاؤنٹی,نیو فلڈلفیا، اوہائیو <OR> نیو فلاڈیلفیا
خیبر پختونخوا,پشاور
اچیا (رومی صوبہ),کورنتھ
بیرژانی ریون,بیرژانی
تھرسٹن کاؤنٹی، واشنگٹن,اولمپیا، واشنگٹن <OR> اولمپیا
ساؤلکرستی میونسپلٹی,ساؤلکرستی
کویٹی صوبہ,ایمس <OR> ایمس، کاویتے۔
ڈارکے کاؤنٹی,گرینویل، اوہائیو <OR> گرینویل
سیچوان,چنگدو <OR> چنگدو
کریسنا میونسپلٹی,کریسنا
پیریمیشلانی ریجن,پیریمیشلانی
رش کاؤنٹی,رشول <OR> رشول، انڈیانا
ہیسن,وئس بادن
شارپ کاؤنٹیز,ایش فلیٹ
ٹومیللا میونسپلٹی,ٹومیللا
نیویارک,البانی، نیو یارک <OR> البانی
سینٹرو میونسپلٹی، تاباسکو۔,ویلاہرموسا
فرینکلن کاؤنٹی، جارجیا,کارنسویل، جارجیا <OR> کارنسویل
رائنلینڈ-پfalz,مینز
لی سابلز-ڈ'اولون کا ضلع,لی سابل-ڈو-اولون
لیماری صوبہ,اووالے
مارملیڈ ایریڈونسمینٹ,مربہ
ارو۔,اوروچوک وو
کمپوجیا,پنوم پین
شدادیوں,دوین
کمپنی کا قانون بھارت میں,کلکتہ
آرمسٹرانگ کاؤنٹی، پنسلوانیا,کیٹاننگ
پاکستان پنجاب,لاہور
مرزوق,مرزوق
ویلا ریئل,ویلا ریئل <OR> ویلا ریئل، پرتگال
زگریب کاؤنٹی,زگریب
اخواندانی سلطنت,پرسیپولس
اپولیا,بڑی
وانڈلک بادشاہت,کارٹھج
برطانیہ,لندن <OR> لندن، انگلینڈ
لیس گاریگس,لیس بورگس بلانکيس
پھٹسانولوک صوبہ,پھٹسانولوک
شہر برسبین,برسبین <OR> برسبین میٹروپولیٹن علاقہ
سلانٹسیفسکی,سلانٹسیفسکoye
تلمچ ریجن,ٹلمچ
وائومنگ کاؤنٹی، پنسلوانیا,ٹنک ہینوک
ایف ایس ایم,پالی کیر
پیچ کاؤنٹی، جارجیا,فورٹ ویلی
رونبی کمیونٹی,رونبیی
گابون کی جمہوریہ,لیبرویل
پورٹیج کاؤنٹی,راونا <OR> راوینا، اوہائیو
سٹیویٹس شینسگھے,گنیزنو
میگھالیہ,شیلونگ
ایدرنے,ادریانوپولیس
ویچی کا ضلع,ویچی
ایوانینا,یانیا
کینٹون آف کاسٹیل ساریسن,کاسٹیل سارسین
امبرون (محکمہ),سینا
شوشہ رائےون,شوشی
موراوین-سلزیائی علاقہ,اوستراوا <OR> اوستراو
ہوٹ-اوگوئے صوبہ,فرانسویل
گورنسی کاؤنٹی,کیمرج، اوہائیو <OR> کیمرج
ویسٹرن کیپ صوبہ,کیپ ٹاؤن
سینٹ-جان-ڈی-لوز کا کینٹون,سینٹ-جان-ڈی-لوز
اوسیولا کاؤنٹی، مشی گن,ریڈ سٹی
تھانے ضلع,تھانے
جنوبی ٹنگ,ننجنگ <OR> جنلنگ
کینٹون آف لوگانو,لوگانو
فریولیائی,ٹریسٹ
برکیکبک کا کینٹن,بریکیبیک
اطالوی,روم <OR> روم، اٹلی <OR> تورین <OR> روم
آرمینیائی سیلیسیا,بہن
تھورگاؤ,فراؤنفیلد
نیانزا صوبہ,کیسومو
ویسٹمورلینڈ کاؤنٹیز,گرینسبرگ، پنسلوانیا <OR> گرینسبورگ
الواحہ ضلع,اجدابیا
نڈلامبے لوکل میونسپلٹی,پورٹ الفریڈ
تاتار اے ایس آر,کازان
گمینا سیئمکووائس,سیئمکووice
لیپیئل ریون,لیپیئل
زامبوانگا جزیرہ نما علاقہ,پاگادیان <OR> پیگادیان شہر
کشمیر صوبہ,مظفرآباد
صوبہ سینا,سینا
مقدونیا (یونان),سالونیکا <OR> تھیسالونیکی
ورسی نائس-سومی,ترکو <OR> آبو
اوزوکی کاؤنٹی، وسکونسن,پورٹ واشنگٹن، وسکونسن <OR> پورٹ واشنگٹن
کیمبل کاؤنٹی,جنکشن <OR> جنکشن، ٹیکساس
بار میونسپلٹی,بار، مونٹی نیگرو۔ <OR> بار
پیریا (علاقائی یونٹ),کیٹرینی
اوڈنوالڈکرس,ایرباچ
لرامی کاؤنٹی,چیینے، وائیومنگ <OR> شایین
ہوچفلڈن کا کینٹن,ہوچفیلیڈن
تسیولسکی,تسیولسک
کارتیڈز,ہرات
مائمن سنگھ سدار اپازلا,مائمن سنگھ
خلافت,بغداد
نویری صوبہ,پامپلونا
نیگروس,باکولود شہر <OR> باکولود
موتلا میونسپلٹی,مطالعہ
کولو ضلع,کوللو
تولونسکی ضلع,تولون
ناؤگروڈیک وویودشپ (1507–1795),نووگروڈک
وورسٹر کاؤنٹی، میری لینڈ,برف کی پہاڑی <OR> برف ہل، میری لینڈ
صوبہ کنیو,کونیو <OR> کونی
کابل ضلع,کابالے
لیفالالے مقامی بلدیہ,لیفالالے
نوکس کاؤنٹی، اوہائیو,ماؤنٹ ورنن، اوہائیو <OR> ماؤنٹ ورنن
امیرلینڈ,ویسٹرستیدے
کیوٹو پریفیکچر,میاکو <OR> کیوٹو، کیوٹو۔ <OR> کیوٹو <OR> کیوٹو
ٹیوفیپول ریجن,ٹیوفیپول
گرین کاؤنٹی، ٹینیسی,گرینویل، ٹی این <OR> گرینویل
الواحہ,اجدابیا <OR> عجدبیا
مُرنگا کاؤنٹی,فورٹ ہال <OR> مُرانگ'a
اٹیل میونسپلٹی,اٹیل
وو (دس مملکتیں),یانگژو
سٹیرلنگ ڈسٹرکٹ,اسٹیرلنگ
خیبر پختونخوا,پشاور
انکونا کا صوبہ,انکونا
لوئس کاؤنٹی,لوویل
تھونبوری سلطنت,تھونبوری <OR> تھن بری
مالدا ضلع,مالدا <OR> انگریزی بازار <OR> مالدا ٹاؤن
راؤٹ کاؤنٹی,اسٹیم بوٹ اسپرنگز، کولوراڈو <OR> اسٹیم بوٹ اسپرنگز
اونٹاریو کاؤنٹی,کینیڈاگویا <OR> کینیڈاگویا، نیو یارک
کیپ مے کاؤنٹی,کیپ مے کورٹ ہاؤس <OR> کیپ مے کورٹ ہاؤس
سیسک-موسلاوینا کاؤنٹی,سسکیا <OR> سسک
وارننبول شہر,وارننبول
استوائی گنی,مالابو <OR> سانتا ایزابل
اوگل کاؤنٹی,اورگن، الینوائے <OR> اورگن
ڈوبوک کاؤنٹی,ڈوبوک <OR> ڈوبوک، آئی اے۔
براؤن کاؤنٹی، مینیسوٹا,نیو الم
کولٹن کاؤنٹی، جنوبی کیرولائنا,والٹر بورو <OR> والٹر بورو، جنوبی کیرولائنا
گریٹر برگن ریجن,برگن
روزاریٹو بیچ میونسپلٹی,روزاریٹو کے ساحل
ہڈسن کاؤنٹی,جرسی سٹی، نیو جرسی <OR> جرسی سٹی
واسین گیوشو,ایلڈوریٹ
بیڈفورڈ کاؤنٹی,بیڈفورڈ <OR> بیڈفورڈ، پنسلوانیا
پرکاشم,اونگولے
ڈیسپاٹ,بیلگریڈ <OR> مائستراس
جنوبی یمن,عدن
وائت کاؤنٹی,وائتھ ویل
الچوا کاؤنٹی، فلوریڈا,گینزویل، فلوریڈا <OR> گینس ولے
کیلا پیریش,کیلا
بوہیدز,شیراز
رنگپور ضلع,رنگپور، بنگلہ دیش <OR> رنگپور
لوئر شیبیلے,مرکا <OR> میرکا <OR> مارکا
ہمadan,ہمَدَان
آئرش جمہوریہ,ڈبلن
لیمب کاؤنٹی، ٹیکساس,لٹل فیلڈ
بورشچیف,بورسچوف
اودالینڈ,بورا ما
اڑیسہ,بھوبنیشور <OR> بھوبنیشور
مائیوٹ,مامودزو
شمالی بورنیو,جیسیلٹن
نیڈر لینڈز اینٹیلیز,ویلیم اسٹڈ
بورگو محکمہ,پراکُو
ہوامنگا,ایاکوچو
البرز صوبہ,کرج
شمال مغربی انگلینڈ,مانچسٹر
سینٹ-لوراں-ڈو-مارونی کا ضلع,سینٹ لوران دو ماریونی
گوچلینڈ,گوچلینڈ <OR> گوچلینڈ، ورجینیا
وویوڈینا,نووی ساد
ریتالہولیو محکمہ,ریتالہولیو
ناٹا ضلع,ناٹا
بوش-ڈے-ل ایل بے,ہیمبرگ
روسی بادشاہ,سینٹ پیٹرزبرگ
کالہون کاؤنٹی، فلوریڈا,بلاؤنٹ اسٹاؤن، فلوریڈا <OR> بلاؤنٹ اسٹاؤن
آر ایس کے,کنین
سماونی,اپیا <OR> پیگو پیگو
خیبر پختونخوا صوبہ,پشاور
قازق ریون,قازاخ
رضوی خراسان صوبہ,مشہد
روتویل (ضلع),روٹویل
اوئیو ریاست,ایبادان
کالونڈبورگ میونسپلٹی,کالونڈبورگ
ویلےیکا ووبلاسٹ,ویلےکا
جنوا کی جمہوریہ,جنوا
سیمی کاراکورسکی ضلع,سیمی کاراکورس
لیسوتھو,ماسرو
کانسٹینز (ضلع),کانسٹینز <OR> کانسٹینس
ٹراوانکور-کوچین,ترواندرم
معدنی بانی میونسپلٹی,معدنی بنی
غزنوی,غزنی <OR> غزنی
شمالی کیرولائنا,رالی، شمالی کیرولائنا، امریکہ۔ <OR> رالیگ <OR> رالی، این.C <OR> رالی، این سی۔
درمیانی شابیل,ویلّاجیو ڈوکا ڈیلی ابروتزی <OR> جوہر
پائیک کاؤنٹی، پنسلوانیا,ملفورڈ، پنسلوانیا <OR> ملفورڈ
القلیوبیہ,بناہ
کوٹیڈو ضلع,کوٹیڈو
ایسکیمبیا کاؤنٹی، الاباما,بروٹن
برسٹول بے بورو,نک نیک
راتنکیری صوبہ,بانلونگ <OR> بان لونگ
وارگاس ریاست,لا گوائرہ
سُو کاؤنٹی، شمالی ڈکوٹا,فورٹ یٹس
چوٹوکووا کاؤنٹی,میوویل
وال-ڈوئز,سرجی
روانوک کاؤنٹی,روانوک <OR> روانوک، ورجینیا <OR> روانوک، وی اے
بارہونا صوبہ,سانتا کروز ڈی باراہونا
ڈیلاویئر کاؤنٹی، انڈیانا,منسی <OR> منسی، انڈیانا
آسٹریا,بوداپسٹ <OR> ویانا کے <OR> ویانا <OR> ویانا کا <OR> ویانا <OR> ویانا
مارشل کاؤنٹی، اوکلاہوما,میڈل
کاؤنٹی آف لون,ہاسلٹ
اورنج فری اسٹیٹ ریپبلک,بلومفونٹین
کراچیفسکی ضلع,کراچیف
گرنڈی کاؤنٹی، آئیووا,گرنڈی سینٹر
کیف وویوڈشپ,کیف
ضلع زویکاو,زویکاو
کینٹیون آف کینی-بارویل,کینی-بارویل
وڈ کاؤنٹی، ویسٹ ورجینیا,پارکرزبرگ
بروک انتظامیہ,کچنگ
کاراس خطہ,کیٹمنشوپ
مانیٹولن ضلع,گور بے
سنہری روم,روم <OR> روم
گریگس کاؤنٹی,کوپرزٹاؤن <OR> کپرز ٹاؤن، شمالی ڈکوٹا۔
ٹالبوٹ کاؤنٹی,ایسٹن، میری لینڈ <OR> ایسٹن، ایم ڈی <OR> ایسٹن
بلوچستان، پاکستان,کوئٹہ
ٹروسہ میونسپلٹی,ٹروسہ
یوژgat صوبہ,یوژgat
مونٹیریجی,لونگیول
ڈسٹرکٹ ڈیگنڈورف,ڈیگنڈورف
نجران,نجران <OR> نجران
واشنگٹن کاؤنٹی، اوکلاہوما,بارٹلزویل <OR> بارٹلزویل، اوکلاہوما
کنگیسیپ اسکائی ضلع,یامبرگ <OR> کنگیسیپ
بی ایس ایس آر,منسک
NS,ہیلی فیکس ریجنل میونسپلٹی <OR> ہالیفیکس ریجنل میونسپلٹی، نووا اسکاٹیا
ارومیہ کا ضلع,ارومیہ
سود-ایسٹ ڈیپارٹمنٹ,جیکمیل
جافا اور اسکلون کا کاؤنٹی,یافا
بنگلہ دیش,ڈھاکہ <OR> ڈھاکہ شمالی <OR> ڈھاکہ <OR> ڈھاکہ <OR> ڈھاکہ شہر
کوڈاگو ضلع,مڈیکیری
ویڈنسکی ضلع,ویڈینو
تراوانکور ریاست,پڈمنابھاپورم
امارت عجمان,عجمان
دیہی شہر وانگارٹا,وانگارٹا
گرین کاؤنٹی، آرکنساس,پیراگولڈ
زگیئرز کاؤنٹی,زگیرز
ازوریائی,پونٹا ڈیلاگدا
نیژنی نوگورود ریجن,گورکی
کینٹون آف نوویون,نویون
ایسٹ کیرول پیریش، لوئیزیانا,جھیل پروویڈنس
کلی کاؤنٹی، میزوری,آزادی <OR> لبرٹی، میزوری
سٹارک کاؤنٹی، شمالی ڈکوتا۔,ڈکنسن، این ڈی۔ <OR> ڈکنسن
پاپوان,پورٹ مورسبی
زیہواتanejo ڈی آزوئٹا,زیہواتانیجو
اُست-کٹسکی ضلع,اُست-کٹ
رنسلیر کاؤنٹی، نیو یارک,ٹریوئی، نیو یارک <OR> ٹری روے، نیو یارک <OR> ٹروئی
کاتانزارو کا صوبہ,کاتانزارو
بیزرٹ گورنری,بیزرت
تارو (محکمہ),پرما
ریف دمشق,دمشق
بویاکا ڈیپارٹمنٹ,تنجہ
جامبی,جامبی <OR> جامبی شہر
مندول علاقہ,کومرا
ڈیسیمپارادوس (کینٹن),دیسیمپاردوس
بیجاپور ضلع، کرناٹک,بیجا پور
ہوورڈ کاؤنٹی، انڈیانا,کوکومو، انڈیانا <OR> کوکومو
کیلسے کاؤنٹی,کیلسے
WEU,برسلز
الیکسنکی ضلع,الیکسن
کوشیس کاؤنٹی,بِس بی، ایریزونا <OR> بِس بی <OR> بِس بی، ایریزونا
مارک برانڈنبرگ,برلن
چارلسٹن کاؤنٹی,چارلسٹن، ایس سی <OR> چارلسٹن
رومی سلطنت,استنبول
بازل-لینڈ,لیسٹال
کیوبک,کویبک شہر <OR> کیوبک سٹی، کیوبک <OR> کیوبک <OR> کیوبک، کیوبک <OR> کیوبک سٹی <OR> کیوبک سٹی
مڈل سیکس کاؤنٹی، کنیکٹیکٹ,مڈل ٹاؤن
مچل کاؤنٹی، کنساس,بیلوئٹ، کانساس <OR> بیلوئٹ
گمنہ لوباوکا,لوباوکا
کیپ ایگولہس مقامی بلدیہ,بریڈاسڈورپ
باس-ٹیئر 1st کینٹن,باس-ٹیئر
بروکس کاؤنٹی، جارجیا,کوئٹمن <OR> کویٹ مین، جارجیا
ایاکوچو,ہوامنگا
ایوم,پونٹیڈومے
کیئن کا ضلع,کیین
آزاد ریاست,بلومفونٹین
خلیفہ,قاہرہ
انکارٹری,بالمسیڈا
افغانستان کی بادشاہی,کابل
پوٹاواٹامی کاؤنٹیز,کونسل بلفس
پارک کاؤنٹی، کولوراڈو,منصفانہ کھیل
بلما محکمہ,بلمہ
واسط صوبہ,کت
برک کاؤنٹی، شمالی ڈکوتا,باؤ بیلز
بٹ اگوسی,آرپاد
صوبہ الیکانٹے,الیکانٹے <OR> ایلکانٹے
ڈیکالب کاؤنٹی، جارجیا,ڈیکيٹر
صوبہ بینیوینتو,بینیونتو
توکات صوبہ,توکات
میتیانہ ضلع,میتیانہ
بوگن شائر,نینگان
اوسولسکی ضلع، ایرکٹسک صوبہ,اوسولئے-سیبریسکoye
واشو کاؤنٹی، نیواڈا,ڈاؤن ٹاؤن رینو
ایسومپشن پیریش,نیپولینویل
پرمی کرائی,اجازت
واؤپاکا کاؤنٹی، وسکونسن,واؤپاکا
انڈ,انڈیاناپولس
فرینکلن کاؤنٹی، کینٹکی,فرینکفرٹ <OR> فرینکفرٹ، کے وائی
لوزوفا ریجن,لوزوفا
شمال مغرب,پورٹ-ڈے-پیس
بڑے بیلباؤ,بیلباؤ
مغربی آسٹریلیا,پرٹھ
لیکلیڈ کاؤنٹی,لبنان، میزوری <OR> لبنان
قطر,دوحہ
پونٹا صوبہ,پونٹا
نَوَائی ضلع,نَوَائی
قرغیز,بشکیک
گلاسگو کارپوریشن,گلاسگو
نکونکوبے لوکل میونسپلٹی,فورٹ بیوفورٹ
سینٹ کلیر کاؤنٹی، الاباما,اشویل <OR> پیل سٹی
سوویت ترکستان,تاشقند
ٹالبوٹ کاؤنٹی، جارجیا,ٹالبوٹن
موگالاكوينا مقامی بلدیہ,موکوپانے
کوشیس کاؤنٹی، ایریزونا,بِس بی، ایریزونا <OR> بِس بی
WA.,پرث، مغربی آسٹریلیا <OR> پرٹھ
سلوواکین,براتیسلاوا
کاستامونو ولایت,کاستامونو <OR> کستامونی
مراکش,رباط <OR> رباط-سالé <OR> راباط
برکنا,علیگ
پول ڈیپارٹمنٹ,کنکلا
ہیوس,ایگر
تاشقند کا علاقہ,تاشقند <OR> تاشقند
عثمانیہ صوبہ,عثمانیہ
اٹا پاؤ صوبہ,اٹا پاؤ
ترنوپل ریجن,ترنوپل
وائمار حکومت,برلن
مک کین کاؤنٹی، پنسلوانیا,سمیتھپورٹ
گواہیرا,ریوچاچا
اورومیا,نظرت <OR> ادیس ابابا <OR> نازرت
کلنٹن کاؤنٹی,پلاٹسبرگ <OR> پلاٹسبرگ، نیو یارک
گمنہ ٹریبی نیا,ٹرزیبینیہ
بیتھ کاؤنٹی، کینٹکی,اوئنگزویل، کینٹکی <OR> اوئنگسویل
جنوبی پیسیر,پینان
الٹکرچ کا ضلع,الٹکرچ
امور اوبلاست,بلگوشچنسک <OR> بلگوشینسک
شرمین کاؤنٹی، کنساس,گڈ لینڈ
فیسٹیرا (کومارکا),فیسٹیرا
ویلیمز کاؤنٹی، اوہائیو,برائن <OR> برائن، اوہائیو
ٹولوز کا ضلع,تولوز
پالیژو کا ضلع,پالیسو
اٹلانٹک محکمہ,بارانکیلا
پونڈیچیری,پونڈیچیری میونسپلٹی <OR> پونڈیچیری
نواب,مرشدآباد
پونی کاؤنٹی، نیبراسکا,پونی سٹی
شمالی قازقستان کا علاقہ,پیٹروپاول
اٹیراو صوبہ,اٹیراو
ٹیرا چا,ویلالبا
مونٹے ہرموسو پارٹیڈو,مونٹے ہرموسو
پالا,پتالیپutra
کالڈاس ڈیپارٹمنٹ,مانیزالیس
صوبہ فیراra,فیرارا
آلبورگ میونسپلٹی,آلبورگ <OR> آلبورگ
مگنیشیا صوبہ,ولوس
گمینا ملیچ,ملیچ
این ایم۔,سانتا فی، نیو میکسیکو <OR> سانتا فی <OR> سانتا فی، نیو میکسیکو
سکم,گانگٹوک
مینسفیلڈ ضلع,مینسفیلڈ
کوانکا ڈی پامپلونا,پامپلونا
مڈل فارت میونسپلٹی,مڈل فارت
اوکاڑہ,اوکاڑہ، پاکستان <OR> اوکاڑہ
برطانوی شمالی بورنیو,جیسیلٹن
لا کیپیٹل ڈیپارٹمنٹ، سانتا فی۔,سانتا فی <OR> سانتا فی، ارجنٹائن
تاجکستان,دوشنbe
جنوبی سوماترا,پالیمبانگ
ہینرکیمونٹ کا کینٹون,ہنریشیمونٹ
سٹونگ ٹرینگ صوبہ,سٹونگ ٹرینگ
وارگاس، وینزویلا,لا گوائرہ
پالو آلٹو کاؤنٹی,ایمیٹسبرگ
وارمیا-ماسوریا کی وویوڈشپ,اولشتین
مگنیشیا (علاقائی یونٹ),ولوس
فانٹین بلو کا کینٹون,فونٹین بلو
ٹریس ایروئیوس پارٹیڈو,ٹریس ایروئیوس
لوتوہینے ریجن,لُٹُھائنے
ایلباسان ضلع,ایلباسان
بونا ویستا کاؤنٹی، آئیووا,طوفانی جھیل
کیرول کاؤنٹی، جارجیا,کیرولٹن، جارجیا <OR> کیروولٹن
کٹسوولڈ,سیرنسٹر
جنوبی گوا,مارگاو <OR> مارگão
لازدیجائی ضلع,لازدیجائی
ہوٹ-ویئن,لیموج
روزگار,ترینکوت
ڈیربورن کاؤنٹی,لارنسبرگ
احواز کاؤنٹی,احواز
اسکاجٹ کاؤنٹی,ماؤنٹ ورنن <OR> ماؤنٹ ورنن، واشنگٹن
ایلکوس سر,ویگن شہر <OR> ویگن، الوکوس سر۔ <OR> ویگن
فوکوکا پریفیکچر,فوکواکا شہر <OR> فukuoka
علی سبیہ علاقہ,علی-صبیہ
تاکاماتسو,شیونوی <OR> تاکاماتسو، کاگاوا <OR> تاکاماتسو
بزکائیا,بیلباؤ
مجبوری فلسطین,یروشلم
لکسمبرگ (بیلجیم),آرلون
پریوزرسکی ضلع,پریوزرسک <OR> کیکسالمی <OR> کیخولم
گوانید,چیسٹر
فوکوشیما,فوکوشیما، فوکوشیما۔ <OR> فوکوشیما شہر <OR> فوکوشیما شہر <OR> فوکوشیما
روتھرہم میٹروپولیٹن بارو کونسل,روتھرہم
پاولودار ریجن,پاولودار
سکینڈر بُرگ میونسپلٹی,سکینڈر بُرگ
سوتو لا مارینا میونسپلٹی,سوتو لا مارینا <OR> سوتو لا مارینا، تماولیپاس۔
راجوری,راجوری
ایہیمے پریفیکچر,ماتسویاما شہر
ماری انسکی ضلع,ماریانسک
زاپادنوڈوینسکی ضلع,زاپادنایا ڈوینا
تسکیا,ویٹرbo
مغربی کامنگ,بومدیلا
سان ڈیاگو کاؤنٹی,سان ڈیاگو <OR> سان ڈیاگو، کیلیفورنیا
داغستانی,ماخاچکالا
مورٹین-او-پرش کا ضلع,مورٹین-او-پرش
زار,پیٹرزبرگ
ہینوورین,ہینوور <OR> ہینوور، جرمنی <OR> ہینوور
گمینا نوے اوسترووی,نوے اوسترووی
ل'اسلیٹ,سینٹ-جان-پورٹ-جولی
پولک کاؤنٹی، فلوریڈا,بارٹو <OR> بارٹو، فلوریڈا
اسٹرلِتاماکسکی ضلع,اسٹرلیٹامک
ڈیوئی کاؤنٹی، شمالی کیرولائنا,موک سویل <OR> موک سویل، شمالی کیرولائنا
فورٹ-ڈی-فرانس 5 واں کینٹن,فورٹ-ڈی-فرانس
طائفہ اوریویلا,اوریہویلا
منی پوری,امفال
بالنگیر ضلع,بلنگیر
ڈیناجپور ضلع، بنگلہ دیش۔,دیناجپور
بلکاں,مالولوس
پاپائی حکومت,روم
ہنٹسویچ ضلع,ہنٹسویچي
