source,target
روسی فیڈریشن,روسی زبان <OR> یوکرینی <OR> کریمی تاتار <OR> باشقیر <OR> روسی زبان <OR> ایرزیا <OR> ادغے <OR> تاتار <OR> مغربی چرکسی <OR> کومیق <OR> ابازا <OR> کومی <OR> ماری زبان <OR> میڈو ماری <OR> روسی <OR> ایرزیا زبان <OR> ماری
بڑا جزیرہ,انگریزی <OR> ہوائی
مکاؤ,چینی زبان <OR> پرتگالی زبان <OR> سادہ چینی <OR> چینی <OR> پرتگالی
ای سی او و ا س,فرانسیسی <OR> فرینکوفون
باسک ملک (خود مختار کمیونٹی),ہسپانوی <OR> باسک
عثمانی سلطنت,عثمانی ترکی <OR> عثمانی زبان <OR> عثمانی ترکی زبان <OR> عثمانی
جمہوریہ ڈیموکریٹک کانگو,فرانسیسی
نورستان,دری <OR> نورستانی
رانوا,فن لینڈ
انٹیگوا اور باربودا,انگریزی
کاجانی,فننش
انگیلا,انگریزی زبان <OR> انگریزی
ماری ایل,میڈو ماری <OR> روسی <OR> ماری
دریوش,امازigh
مانیٹوبا,انگریزی زبان <OR> انگریزی
بونیر,ڈچ <OR> ڈچ زبان <OR> پاپیامنتو <OR> پاپیامینتو
لومیوکی,فن لینڈ
ڈومینیکن ریپبلک,ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان
ننگرو آچے دارالسلام,انڈونیشیائی <OR> اچی نیسی
موردور,سیاہ زبان
ہوئٹینن,فننش
او ایس سی ای,ہسپانوی <OR> روسی <OR> اطالوی <OR> فرانسیسی
شمالی امریکہ آزاد تجارت معاہدہ (NAFTA),ہسپانوی <OR> فرانسیسی
ہسپانوی سلطنت,ہسپانوی <OR> ہسپانوی زبان
افریقی-امریکی,انگریزی
جنیوا,فرانسیسی
سندسوال,سویڈش
سوال,فرانسیسی
سرب کراجینا,سرب <OR> سربیائی
رومانیہ,رومانیائی زبان <OR> رومانیائی زبان <OR> رومانیائی <OR> ڈاکو-رومانیائی <OR> رومانیائی دیاسپورا
یوراگوئے,کاسٹیلیائی <OR> ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان
بعد میں جِن,چینی <OR> منچو
صربی عیسائی مشنری,سربیائی <OR> سربیائی سیرلک
لتھوانیائی,روتھینیائی
مغربی پاکستان,اردو
موسکووی,روسی
رومی سلطنت,یونانی <OR> لاطینی
مشرقی پاکستان,بنگالی
بہامائی,انگریزی
سلیمان جزیرے کے لوگ,انگریزی
روم,یونانی <OR> لاطینی
برسلز دارالحکومت علاقہ,ڈچ <OR> فرانسیسی
ہنگری,ہنگریائی <OR> ہنگری زبان <OR> ہنگری زبان <OR> مجار <OR> ہنگری زبان
کورسہولم,سویڈش <OR> فننش
پروسیا,جرمن زبان <OR> جرمن زبان
چارڈون,فرانسیسی
البرٹا,انگریزی زبان <OR> انگریزی
روووسی,فن لینڈ
کوالاجاروی,فننش
مونٹریو,فرانسیسی
لومماکی,فننش
لاوس,لاوئی زبان <OR> لاو زبان <OR> لاوسی <OR> لاو
وائٹ رشین,روسی <OR> بیلاروسی <OR> بیلاروسی
انکا,کیچوا <OR> کچواہل
ایفرنی,امازigh
روسی ایس ایس آر,روسی
کیہنیا۔,فننش
سیونٹیو,سویڈش <OR> فننش
جارجیا,جارجیائی
سگٹونا میونسپلٹی,سویڈش
رووانیمی,فننش
راوتالامپی,فن لینڈ
ارجنٹائن,ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان <OR> کاسٹیلیانو <OR> کاسٹیلیائی
ہل ریجمنٹ (آرکی),فرینکوفون
کر سکتا ہے۔,فرانسیسی زبان <OR> فرانسیسی
سینٹ پیئر اور میکولن,فرانسیسی
سِبّو,سویڈش
توالواری,اطالوی
دشتِ آزادگان ضلع,فارسی
آئرلینڈ,آئرش
پٹکیرن,انگریزی <OR> پٹکرن
پی ٹی,پرتگالی
ای یو,فن لینڈ <OR> فرانسیسی <OR> ایس۔ <OR> جرمن زبان <OR> چیک <OR> سویڈش <OR> مالتی زبان <OR> انگریزی زبان <OR> تناؤ <OR> پرتگالی <OR> FR <OR> ہیلی نک <OR> یونانی <OR> ڈینش <OR> ہسپانوی زبان <OR> سلوواک <OR> ایسٹونین <OR> رومانیائی <OR> انگریزی <OR> ہسپانوی <OR> کروئیشین <OR> سلووینیائی <OR> مالتیسی <OR> سلووینیائی <OR> لاتھویائی <OR> لتھوانیائی <OR> بلغاریائی <OR> ہنگریائی <OR> ڈچ <OR> پولش <OR> اطالوی <OR> آئرش
گران کونسل,اطالوی
سلطنتی چینی,چینی
کیرسماکی,فننش
کیٹو,ہسپانوی
ہسپانوی نوآبادیاتی دور,ہسپانوی <OR> ہسپانوی زبان
چیچنیا,روسی
والون جنوبی,فرانسیسی
ترکی,عثمانی ترکی <OR> عثمانی
گنی-کونا کری,فرانسیسی
فارو جزائر,فیرؤزی <OR> ڈینش <OR> فاروی زبان <OR> ڈینش زبان
ڈونیٹسک میونسپلٹی,یوکرینی <OR> روسی
سیہوف، سوئٹزرلینڈ,فرانسیسی
فلسطین,ہیبرو <OR> انگریزی <OR> جدید عبرانی <OR> عبرانی زبان <OR> عبرانی زبان
سماوہ,سامیان
فیرؤزی,فاروی زبان <OR> ڈینش
سیبو سٹی,سیبوانو <OR> فلپینی
نائجیریا,انگریزی زبان <OR> انگریزی <OR> انگلوفون
بوسنیا-ہرزیگووینا,سربیائی
سماوا,سماونی زبان <OR> سامیائی <OR> انگریزی زبان <OR> انگریزی <OR> سماوان <OR> سماوان زبان
برگ,اعلیٰ جرمن
آزاد کشمیر,اردو
جدید سویڈن,سویڈش
فرانسیسی بولنے والا بیلجیم,فرانسیسی
اُدْمُرْت آتَمیری ریپبلک,روسی
بولیویا,گوارانی <OR> ایمارا <OR> ہسپانوی <OR> کیچوا زبان <OR> کیچوا <OR> کیچوا زبانیں <OR> گوارانی <OR> ہسپانوی زبان <OR> ہسپانوی <OR> کاسٹیلیائی
نارو,انگریزی <OR> ناؤرو زبان
میوکولائیو علاقہ,یوکرینی
فرانسیسی پولینیشیا,فرانسیسی زبان <OR> فرانسیسی
نیمروز,بلوچی <OR> بلوچ
ہیرونسالمی,فننش
بیلاروس,روسی
گالیگو,گالیسیائی
کپورٹھلا,پنجابی
فرانسیسی کمیونٹی آف بیلجیم,فرینکوفون
خاکاسیا,روسی <OR> خاکاس <OR> خاکاس
نیدرلینڈز,NL <OR> ڈچ <OR> ڈچ زبان <OR> ڈچ زبان
یورپی یونین,آئرش زبان <OR> یونانی زبان <OR> فننش <OR> فرانسیسی <OR> چیک <OR> سویڈش <OR> انگریزی زبان <OR> تناؤ <OR> پرتگالی <OR> یونانی <OR> ڈینش <OR> ہسپانوی زبان <OR> کرواتی زبان <OR> سلوواک <OR> ایسٹونین <OR> رومانیائی <OR> ہسپانوی <OR> انگریزی <OR> کروئیشین <OR> سلووینیائی <OR> مالتیسی <OR> سلووینیائی <OR> لاتھویائی <OR> انگلوفون <OR> لتھوانیائی <OR> بلغاریائی <OR> پرتگالی زبان <OR> ہنگریائی <OR> ڈچ <OR> پولش <OR> DE <OR> معیاری اطالوی <OR> اطالوی <OR> آئرش
سیلونese,سنسکرت زبان <OR> سنہالی <OR> تمل
عثمانی,عثمانی ترکی <OR> عثمانی ترکی زبان
سویتی یوکرین,روسی زبان <OR> یوکرینی <OR> روسی
کانگولیز,فرانسیسی زبان <OR> فرانسیسی <OR> فرینکوفون
کیرکسلیٹ,سویڈش
جارجیائی آرتھوڈوکس,جارجیائی
امراوتی ضلع,ماراٹھی
اوریمٹلا,فننش
سینٹ لوشیا,انگریزی
بینن,فرانسیسی
بریساگو,اطالوی
ٹیروولا,فننش
کویبک شہر,فرانسیسی
نکاراگوا,ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان
امریکہ,انگریزی
ہسپانوی نوآبادیات,ہسپانوی
لکسیلے میونسپلٹی,سویڈش
بولاما,پرتگالی
مینڈیٹ دور,ہیبرو
ڈومینیکا,انگریزی
ویرو لاہیٹی,فننش
سویڈن,سامی <OR> سویڈش زبان <OR> فننش <OR> شمالی سامی <OR> سامی زبان <OR> جدید سویڈش <OR> سامی <OR> سامی <OR> رومانی <OR> فننش زبان <OR> سویڈش <OR> سامی زبانیں <OR> سامی زبانیں <OR> رومانی <OR> سویڈش زبان <OR> قدیم سویڈش <OR> سویڈش بولنے والا <OR> فننش زبان <OR> فن لینڈی لہجے <OR> سوا <OR> رومانی زبان
گالیثیا,ہسپانوی <OR> گالیسیائی <OR> گالیسیائی زبان
انار,اسکولٹ سامی <OR> ایناری <OR> اناری سامی <OR> شمالی سامی
کلاجوکی,فن لینڈ
ڈچ معیاری زبان,ڈچ زبان
چ۔,ڈی۔ <OR> جرم <OR> اطالوی <OR> فرانسیسی <OR> FR <OR> جرمن زبان
لیگورنیتو,اطالوی
ہریانہ,ہندی <OR> ہندی زبان <OR> ہندی زبان <OR> معیاری ہندی
ریاست آراس,آذربائیجانی
رومی سلطنت کا دور,یونانی
جوکیوئینن,فن لینڈ
سینیگال,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی <OR> فرینکوفون
یو اے ای,ایسپرانتو
کیریماکی,فننش
اے ڈی آر,آذربائیجانی
ہڈنگے,سویڈش
کاپنگ میونسپلٹی,سویڈش
سینٹ بارتھیلیمی,فرانسیسی
کاریجوکی,فننش
گروماٹیکی,لاطینی
سلام,فن لینڈ
پالتامو,فننش
ہانگ کانگ کے لوگ,انگریزی
سی این ایم آئی,چامورو
پی ایچ آئی,انگریزی <OR> فلپینی
تیمور لیستے,ٹیٹم <OR> ٹیٹون <OR> پرتگالی
تواںنس,فرانسیسی
قدیم سلطنت,قدیم مصری <OR> مصری زبان
ہیٹی,فرانسیسی
روسی سوویت فیڈریٹو سوشلسٹ ریپبلک,روسی
سان مارینو,اطالوی زبان <OR> اطالوی <OR> اطالوی زبان
بنگلہ دیش,معیاری بنگالی <OR> بنگالی زبان <OR> بنگالی فلم <OR> اوریہ <OR> بنگلہ <OR> بنگالی زبان <OR> بنگالی
لارسمو,سویڈش
پورنٹروئی,فرانسیسی
اپسالا میونسپلٹی,سویڈش
سلوواک جمہوریہ,سلوواک زبان <OR> سلوواک
فارو جزیرہ,ڈینش
سوویت یونین,روسی زبان <OR> روسائزڈ <OR> عظیم روسی <OR> روسی <OR> معیاری روسی <OR> روسی زبان
کمبوڈیا,کھمر <OR> کھمر زبان
سینٹ یوسٹیٹس,انگریزی <OR> ڈچ
فن لینڈ کے لوگ,سویڈش <OR> فننش
اہتاری,فن لینڈ
روجمونٹ,فرانسیسی
سلطنتی روسی دربار,سویڈش
ٹرینٹینو,اطالوی
کوکیمäki,فن لینڈ
ٹرانسنیسٹریا,روسی زبان <OR> یوکرینی <OR> مالدووا <OR> مالدوین <OR> مولدوان زبان <OR> روسی <OR> مالدووان
نیون,فرانسیسی
لمپنگ صوبہ,انڈونیشیائی
تاتارستان,روسی
پومو,پوموان زبان
چیلیابنسک-70,روسی
مغربی کریک,آئرش
دیوتا,انڈونیشیائی <OR> بالینی
ریوکیو سلطنت,کلاسیکی چینی
ایچ یو,ہنگریائی
نازی,جرمن زبان <OR> جرمن زبان
ایوزکادی,ہسپانوی <OR> باسک
URS,روسی
مارشل آئی لینڈز,انگریزی زبان <OR> انگریزی <OR> مارشل زبان <OR> مارشلese
کاسٹیلیہ اور لیون,ہسپانوی <OR> کاسٹیلیائی زبان
تارواسجوکی,فن لینڈ
باشقورتستان,باشقورت <OR> باشقیر زبان <OR> روسی <OR> باشقیر
ای یو,آئرش
اتر پردیش,ہندی
انگوش,روسی
چیچن,روسی
ہنگریوں,ہنگریائی
کیمیجاروی,فننش
جارجیا,جارجیائی
غربی افریقی ریاستوں کی اقتصادی کمیونٹی,انگریزی <OR> پرتگالی
سینٹ پیئر,فرانسیسی زبان <OR> فرانسیسی
ٹیئرپ,سویڈش
سینیگال,فرانسیسی <OR> فرینکوفون
سینٹ انتون ڈی پیڈو کی کو-کیتھیڈرل,فرانسیسی
بیل/بیئن ٹرالی بس نظام,فرانسیسی
مشرقی رومی بادشاہ,لاطینی
خرسانی,فارسی
ہونڈوران,ہسپانوی <OR> ہسپانوی زبان
ریاکیلا,فننش
گرافینورٹ,جر
ٹرانسکی,خوسا <OR> خوسا بولنے والا
ذاتی اتحاد,سویڈش <OR> ناروے
خانتی-مانسی خود مختار اوکرگ,خانتی <OR> خانتی زبان <OR> منسی زبان <OR> روسی <OR> منسی
کچھ,جرمن زبان
ڈچ ویسٹ انڈیز,انگریزی <OR> ڈچ
ویلش,انگریزی
امریکہ,انگریزی زبان <OR> انگریزی <OR> انگلوفون
تھریسور,مالایالم <OR> مالایالم زبان
ازبک زبان,ازبکستان <OR> افغانستان
بازنطینی,قرون وسطی کا یونانی <OR> قرون وسطی کا یونانی <OR> لاطینی <OR> بازنطینی یونانی
ڈومینیکن,ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان
ترکمانستان,روسی
امریکی کالونیاں,ہسپانوی
ہینولا,فننش
برسلز دارالحکومت علاقہ,ڈچ <OR> فرانسیسی
ڈچ کیریبین,انگریزی <OR> ڈچ <OR> ڈچ زبان
قازقستان,قازق <OR> قازق زبان
لوہانسک اوبلاست,یوکرینی <OR> روسی
ڈینیوب بلغاریہ,سلاوونی
ابخازیا,ابخازین <OR> روسی زبان <OR> روسی زبان <OR> ابخاز زبان <OR> ابخاز <OR> روسی
فرانسیسی بیلجیئم,فرانسیسی
والکیئاکوسکی,فننش
یامال-نینٹس خود مختار ضلع,روسی
زاری,روسی
چوواش,چوواش جمہوریہ <OR> روسی
ٹرانسوال,ڈچ
اے جی,جرمن زبان
ساوائے,فرانسیسی
بیلجیئم لیمبرگ,ڈچ
روسی سلطنت,سویڈش <OR> پولش <OR> روسی زبان <OR> فن لینڈ <OR> روسی زبان <OR> پولش زبان <OR> روسائزڈ <OR> قدیم روسی <OR> روسی
سان مارینیز,اطالوی
عالمی صحت کی تنظیم (ڈبلیو ایچ او),فرانسیسی
کشمیر,اردو <OR> انگریزی <OR> کشمیری
شمالی کیرولائنا,انگریزی
کوسوو اور میتھویا,سربیائی
کوسووو,البانی <OR> سربیائی <OR> سربیائی سیرلک
قرغیز,روسی
پولینیشیا فرانسیسی,فرانسیسی
وروشیلوفگراد صوبہ,یوکرینی
ریاست مرسیا کے صدر,ہسپانوی
یامالو-نینٹس علاقہ,روسی
بازل,جرمن زبان <OR> جرمنک
یوکرائنی ایس ایس آر,روسی زبان <OR> یوکرینی <OR> یوکرینی زبان <OR> روسی <OR> روسی زبان
جیمسä,فننش
نیڈر لینڈ اینٹیلیز,ڈچ
بیلاروسی ایس ایس آر,روسی <OR> بیلاروسی <OR> بیلاروسی زبان
بلونائے,فرانسیسی
کوئی قوم,جنوب مشرقی پومو
اٹلانٹک اتحاد,فرانسیسی
بولشویک روس,روسی
ہسپانوی-بوربن,ہسپانوی
تولیاتتی,روسی
یوگرا,روسی
کاسیسابا,ایسٹونین
ہری نگر,ہندی
ابازا زبان,کراچائے–چرکیس جمہوریہ
راجستھانی,ہندی
جارجیائی اپوسٹولک خود مختار آرتھوڈوکس چرچ,جارجیائی
سیبورگا کی شہزادگی,فرانسیسی
فرینکوفون,فرانسیسی
میکولائیو,یوکرینی <OR> روسی
سلوواکیہ,سلوواک زبان <OR> سلوواک زبان <OR> سلوواکین <OR> سلوواک
بیلاروسی,روسی <OR> بیلاروسی <OR> بیلاروسی <OR> بیلاروسی زبان
آذربائیجان,آذربائیجانی <OR> آذری زبان <OR> آذری زبان <OR> آذری ترکی <OR> آذربائیجانی <OR> آذربائیجانی زبان <OR> آذری <OR> روسی
ہابو میونسپلٹی,سویڈش
مالدووان,رومانیائی
سومرو,فننش
جووا,فننش زبان <OR> فن لینڈ
نیٹو,فرانسیسی
ایکالینن,فننش
ایکیڈمیو ڈی اسپرانتو,ایسپرانتو
مشاورت برائے اتحاد,فرانسیسی
کوت ڈی آئیوئر (ہاتھی دانت کا ساحل),فرانسیسی
سینٹ کراس,فرانسیسی
ہانگ کانگ، چین,انگریزی
صومالیہ,صومالی <OR> صومالی زبان <OR> صومالی زبان
لمپنگ,انڈونیشیائی <OR> لامپung زبان <OR> انڈونیشیا
کول۔,ہسپانوی
آر کریمیا,یوکرینی <OR> کریمی تاتار <OR> روسی
ایویسا,ہسپانوی <OR> کاتالان
پولش تاج,پولش
سوویت,روسی
یوکرینی سوویت سوشلسٹ ریپبلک,یوکرینی <OR> روسی
مالاوی,چیوا <OR> انگریزی زبان <OR> انگریزی <OR> نیانجا <OR> چچوا <OR> چچوا <OR> چیوا زبان <OR> چینیانجا <OR> انگلوفون
یورپی انضمام,فرانسیسی <OR> پرتگالی
غنا,انگریزی
چھتیس گڑھ,ہندی <OR> چھتیس گڑھی <OR> معیاری ہندی
گمبیائی,انگریزی
لا منڈراگورا,ہسپانوی
ہڈنگے میونسپلٹی,سویڈش
اگراک، سیونک۔,آرمینیائی
گوتھنبرگ میونسپلٹی,سویڈش
مالدیوی,دھِوِہی
لکسمبرگ,لکسمبرگیش <OR> فرانسیسی <OR> لکسمبرگ <OR> لکسمبرگیش <OR> لکسمبرگیش
جارجیا,جارجیائی
مالاگاسی,فرانسیسی
شمالی اٹلانٹک معاہدہ تنظیم (نیٹو),فرانسیسی
ہریانہ,معیاری ہندی
ایس سی او,ENG <OR> روسی <OR> چینی
روسی سوشلسٹ فیڈریٹو سوویت ریپبلک,روسی
رانتاسلمی,فن لینڈ
اکیڈمیو انٹرنیشیا ڈی لا سائنسوج سان مارینو,انگریزی <OR> ایسپرانتو
اطالوی,معیاری اطالوی
ویہٹی,فننش
کاوی,فننش
لیم لینڈ,سویڈش
برمودا,انگریزی
اُدْمُرْت جمہوریہ,اودمُرت <OR> روسی
افغان,دری زبان <OR> دری فارسی <OR> دری
بالی,انڈونیشیائی <OR> انڈونیشیائی زبان <OR> بالینی زبان <OR> بالینی <OR> انڈونیشیا
روسی سلطنت,پولش <OR> روسی <OR> فن لینڈ
جیزاکس,ازبک
ایسٹونین,ایسٹونین زبان
مارٹیلا,فننش زبان <OR> فن لینڈ
آئرش آزاد ریاست,آئرش
ویٹیلی,فننش
وسطی افریقی,فرانسیسی
او ای سی ڈی,انگریزی <OR> فرانسیسی
نیوے,انگریزی زبان <OR> انگریزی <OR> نیوے <OR> نیوئین زبان <OR> نیوین
گیانا,انگریزی زبان <OR> انگریزی <OR> فرانسیسی <OR> انگلوفون <OR> انگلوفون
سینٹ انتونیو,اطالوی
کاشوبین,پولش
روسی سوشلسٹ فیڈرل سوویت جمہوریہ,روسی
برکینا فاسو,فرانسیسی
داغستان,لیزگیان <OR> روسی <OR> لزگین
داغستانی,روسی
برسلز,فرانسیسی زبان <OR> ڈچ <OR> جدید ڈچ <OR> ڈچ زبان <OR> فرانسیسی <OR> FR <OR> فرانسیسی زبان <OR> فرینکوفون <OR> ڈچ زبان <OR> فرینکوفون
آراؤ,جرمن زبان
گگاؤزیا,روسی زبان <OR> روسی
آستوریوں,ہسپانوی
کامیچکا,روسی
گالیسیائی سوویت سوشلسٹ جمہوریہ,پولش <OR> یوکرینی
انٹیگوان,انگریزی
کاتالونیائی,ہسپانوی
متحدہ ریاستیں ورجن جزائر,انگریزی زبان
ہرجاوالتا,فن لینڈ
کانگو-برازاویل,فرانسیسی
ایل سلواڈور,ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان <OR> ہسپانوی <OR> کاسٹیلیائی
تعاون پسند فرانسیسی,فرانسیسی
کارجالوہجا,فننش
اَسٹیوریَن,ہسپانوی <OR> لیونیز
چنگ,چنگ وین <OR> چینی زبان <OR> سادہ چینی <OR> چینی <OR> منچو <OR> تبت <OR> منگولیائی زبان <OR> مینڈارن <OR> منچو زبان <OR> منگولین
ریسجاروی,فننش
والون,فرانسیسی زبان <OR> فرانسیسی <OR> فرینکوفون
سینٹ ونسنٹ,ہسپانوی <OR> انگریزی
ٹیملا، فن لینڈ,فننش
سیوی,فن لینڈ
مستصاری,فننش
جبل الطارق,انگریزی زبان <OR> انگریزی
مقدونیائی,مقدونیائی زبان <OR> مقدونیائی سلاوی <OR> معیاری مقدونیائی <OR> مقدونیائی سرلیک <OR> مقدونیائی زبان <OR> مقدونیائی شاعری
اوٹو-میزوریہ,چیورے
توگو کی جمہوریہ,فرانسیسی
بلازہر,یوکرینی
کیمینما,فننش
صربی عیسائی مشنری,سربیائی
بدخشاں صوبہ,پامیر زبان <OR> دری
کینٹون شویز,معیاری جرمن
وینیٹو,اطالوی
والون,فرانسیسی
بنگلور,کنڑا
آذربائیجان جمہوریہ,آذربائیجانی <OR> آذری <OR> آذربائیجانی زبان
راہے,فننش
آرتساخ,آرمینیائی
ناوارا,ہسپانوی <OR> باسک <OR> باسک کنیت <OR> ہسپانوی زبان <OR> باسکی زبان
ڈچ,ڈچ زبان
وان ڈوس,فرانسیسی
کاباردینو-بالکاریہ,کراچائی-بالکار <OR> کاباردین <OR> روسی
پولش,پولش زبان <OR> پول <OR> پولش زبان
سوی,چینی
ٹیروولین,جرمن زبان <OR> اطالوی
موردوینیا,ایرزیا <OR> روسی <OR> مکsha
انٹارکٹک,انگریزی
سلووینیائی,یورپی یونین <OR> سلووینیا <OR> ای یو <OR> سلووینیائی <OR> سلووینیائی زبان <OR> سلووینیا
کوفولا,فننش
ازبک,ازبکستان <OR> افغانستان
شمال مغربی علاقہ جات,انگریزی
شمالی اٹلانٹک معاہدہ تنظیم,فرانسیسی
برمودا,انگریزی
ایسوکیرو,فن لینڈ
چنگ بادشاہ,چینی
ڈنمارک,ڈینش <OR> ڈینش زبان
مالا میونسپلٹی,سویڈش
جنوبی سینڈوچ جزائر,انگریزی زبان <OR> انگریزی
اسٹیوروپول,روسی
لاوسی,لاو
تاجکستان,تاجک
ہیلی نک,قبرص <OR> یونان <OR> ای یو <OR> اٹلی <OR> یونانی جزائر
یورپی کمیونٹیز,یونانی
صوبہ حین (اسپین),ہسپانوی
کیوراساؤ,ڈچ <OR> پاپیامینتو <OR> پاپیامینتو
ڈینز,ڈینش
ترک,عثمانی ترکی
چنئی,تمل فلم <OR> تمل زبان <OR> تمل زبان <OR> تمل <OR> کلاسیکی تمل <OR> تمل زبان
آئل ڈی فرانس,فرانسیسی
نازی کے زیر قبضہ فرانس,فرانسیسی
آئرلینڈ,آئرش
اندورا,والینسیائی <OR> کاتالان <OR> کاتالان زبان <OR> کاتالان زبان
ازبکستان,ازبک <OR> ازبک زبان
پیہنٹا,فن لینڈ
کوت ڈی آئیوئر,فرانسیسی
ایل ٹی,لتھوانیائی
اسکاٹ لینڈ,انگریزی زبان <OR> انگریزی <OR> انگلوفون
اوپر,اردو <OR> ہندی <OR> اردو <OR> اردو زبان
کراجینا,سربیائی <OR> سربیائی سرلیک
قبرصی,ترکی
کاہاجوکی,فننش
بارباڈوس,انگریزی زبان <OR> انگریزی
برازیلی ٹیم,پرتگالی
کیروونا میونسپلٹی,سویڈش <OR> سامی <OR> سامی <OR> فننش
بوسنیا,بوسنیائی <OR> کرواتی زبان <OR> سرب <OR> سربیائی لاطینی <OR> بوسنیائی زبان <OR> سربیائی سیرلک <OR> صربی زبان <OR> بوسنیائی <OR> کروئیشین <OR> سربیائی <OR> صربی کنیت <OR> کرواتی
نیڈرلینڈز کی زبان اتحاد,ڈچ <OR> ڈچ زبان
بینی,فرانسیسی
ہنکو، فن لینڈ,سویڈش <OR> فن لینڈ
شمالی آئرلینڈ,انگریزی
اطالوی امریکی,انگریزی
ان۔,جدید انگریزی <OR> ہندی <OR> انگریزی
جامبی صوبہ,انڈونیشیا
مینورکا,ہسپانوی <OR> کاتالان
مالابو,ہسپانوی
بی ایس ایس آر,روسی <OR> بیلاروسی <OR> بیلاروسی زبان
سینٹ یوسٹیٹس,انگریزی
کراسنوڈار,روسی
تاجک,تاجیکی
مشہد,فارسی
برطانوی مینڈیٹ,عبرانی زبان <OR> ہیبرو <OR> عبرانی زبان <OR> انگریزی
ویسیلاhti,فننش
مریکوسر,پرتگالی
جمہوریہ گنی,فرانسیسی
آر ڈی سی,فرانسیسی
سنیژنسک,روسی
آر ایف,روسی
کوریگا,فن لینڈ
یوکان,انگریزی زبان <OR> انگریزی
نورستان,نورستانی
قدیم سلطنت کا دور,قدیم مصری
روئل 22ویں رجمنٹ,فرانسیسی <OR> فرینکوفون
مالورکا,ہسپانوی <OR> کاتالان
مویین کانگو,فرانسیسی
آر بی اے,انگریزی
ڈونٹسک پیپلز ریپبلک,روسی
پرتگال,جدید پرتگالی <OR> یورپی پرتگالی <OR> پرتگالی <OR> پرتگالی زبان <OR> تناؤ <OR> پرتگالی <OR> جدید پرتگالی <OR> برازیلی پرتگالی <OR> میرانڈیز زبان <OR> میرانڈیز <OR> پرتگالی زبان
جنوبی افریقی جمہوریہ,ڈچ <OR> ڈچ زبان
لادونیا,سویڈش
شمالی نیدرلینڈز,ڈچ
جومالا,سویڈش
سسیلی,یونانی <OR> سسیلیائی <OR> لاطینی
فلینڈرز,فلیمنگ ڈچ <OR> ڈچ <OR> ڈچ زبان <OR> ڈچ زبان
پہلی فارسی سلطنت,ایلامی <OR> قدیم فارسی
تُوسُولا,فننش
نوا رومہ,لاطینی زبان
اوہنٹ,انگریزی
بگندا علاقہ,لگندا
فننش,سویڈش <OR> فننش زبان <OR> سویڈش بولنے والا
بائسکا,اطالوی
پیراگوئین ادب,ہسپانوی <OR> گوارانی <OR> گوارانی
نورستان,نورستانی
اَستوریاس,آستوریائی <OR> ہسپانوی زبان <OR> آستوریائی زبان <OR> ہسپانوی <OR> اَستوریائی زبان <OR> اَستوریائی زبان <OR> لاطینی <OR> بابل <OR> استوریائی زبان <OR> ہسپانوی زبان <OR> بابل
شمالی ویتنام,ویتنامی
خبروفسک,روسی
کوتو میستو,ہسپانوی <OR> گالیسیائی <OR> پرتگالی
ہیلسنکی/ہیلسنگفورس,فن لینڈ
ہاننگے میونسپلٹی,سویڈش
جمیجاروی,فن لینڈ
لاپنلاhti,فننش زبان <OR> فننش
NED,ڈچ
بھارتی زیر انتظام کشمیر,اردو
باشقیریا,روسی
تالیلت,امازigh
کیٹیٹین,انگریزی
جورا,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی
سورہمر میونسپلٹی,سویڈش
والونیا علاقہ,فرانسیسی
بیلاروس,پولش زبان <OR> روسی <OR> بیلاروسی
ٹروو,فن لینڈ
مقبوضہ فلسطینی علاقے,ہیبرو
پی آر سی,جدید معیاری چینی
یروشلم,یونانی <OR> اطالوی <OR> لاطینی <OR> قدیم فرانسیسی
کیمی,فننش
فیجی,فیجیائی <OR> انگریزی زبان <OR> انگریزی <OR> ہندوستانی <OR> ہندی <OR> معیاری فیجیائی <OR> فیجی ہندی <OR> فیجی زبان <OR> انگلوفون
چنگ سلطنت,منگول <OR> چنگ وین <OR> چینی زبان <OR> چینی <OR> منچو <OR> سادہ چینی <OR> کینٹونیز <OR> تبت <OR> منگولیائی زبان <OR> مینڈارن <OR> منچو زبان <OR> منگولین
سوڈان,انگریزی زبان <OR> انگریزی
بینلوکس,NL <OR> ڈچ <OR> فرانسیسی <OR> فرینکوفون
چوکوتکا خودمختار ضلع,روسی
برازیل,پرتگالی <OR> یورپی پرتگالی <OR> پرتگالی زبان <OR> تناؤ <OR> پرتگالی <OR> برازیلی پرتگالی <OR> پرتگالی زبان
کارلیبی,سویڈش <OR> فن لینڈ
اسرائیل,ہیبرو <OR> عبرانی زبان <OR> جدید عبرانی <OR> عبرانی <OR> جدید عبرانی <OR> عبرانی زبان <OR> ہیبرو <OR> عبرانی زبان
چوواشیا,روسی
استوائی گنی کا,ہسپانوی
وانتا,سویڈش <OR> فننش
